+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 469.09   | 69.0                       | 6   | 28113,28302,28491,28117,28306,28495 | -400.09  | -85.29   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 469.19   | 67.82                      | 6   | 32649,32838,33027,32653,32842,33031 | -401.37  | -85.55   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 506072     | 2780.18  | 2378.29                    | 6   | 6693,6875,7057,6697,6879,7061       | -401.89  | -14.46   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 480.4    | 74.64                      | 6   | 35484,35673,35862,35488,35677,35866 | -405.76  | -84.46   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 468.83   | 62.39                      | 6   | 27546,27735,27924,27550,27739,27928 | -406.44  | -86.69   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 496.37   | 78.48                      | 6   | 13546,13721,13896,13550,13725,13900 | -417.89  | -84.19   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 504.88   | 76.85                      | 6   | 33216,33405,33594,33220,33409,33598 | -428.03  | -84.78   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 529.2    | 96.93                      | 6   | 14596,14771,14946,14600,14775,14950 | -432.27  | -81.68   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 515.55   | 82.28                      | 6   | 31522,31711,31900,31526,31715,31904 | -433.27  | -84.04   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 504.47   | 68.47                      | 6   | 29814,30003,30192,29818,30007,30196 | -436.0   | -86.43   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 524.01   | 84.74                      | 6   | 26986,27175,27364,26990,27179,27368 | -439.27  | -83.83   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 523.63   | 80.97                      | 6   | 34917,35106,35295,34921,35110,35299 | -442.66  | -84.54   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 518.99   | 74.33                      | 6   | 30948,31137,31326,30952,31141,31330 | -444.66  | -85.68   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 545.36   | 100.16                     | 6   | 16171,16346,16521,16175,16350,16525 | -445.2   | -81.63   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 550.73   | 100.56                     | 6   | 10396,10571,10746,10400,10575,10750 | -450.17  | -81.74   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 549.55   | 98.48                      | 6   | 9346,9521,9696,9350,9525,9700       | -451.07  | -82.08   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 556.82   | 99.82                      | 6   | 11971,12146,12321,11975,12150,12325 | -457.0   | -82.07   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 536.25   | 78.65                      | 6   | 28680,28869,29058,28684,28873,29062 | -457.6   | -85.33   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 528.69   | 61.32                      | 6   | 36037,36226,36415,36041,36230,36419 | -467.37  | -88.4    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 554.18   | 84.52                      | 6   | 30381,30570,30759,30385,30574,30763 | -469.66  | -84.75   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 570.97   | 94.86                      | 6   | 34357,34546,34735,34361,34550,34739 | -476.11  | -83.39   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 595.82   | 113.4                      | 6   | 26993,27182,27371,26997,27186,27375 | -482.42  | -80.97   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 539.79   | 52.41                      | 6   | 13028,13203,13378,13032,13207,13382 | -487.38  | -90.29   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 545.91   | 53.21                      | 6   | 15653,15828,16003,15657,15832,16007 | -492.7   | -90.25   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 605.38   | 109.42                     | 6   | 35491,35680,35869,35495,35684,35873 | -495.96  | -81.93   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 554.88   | 54.86                      | 6   | 8828,9003,9178,8832,9007,9182       | -500.02  | -90.11   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 605.3    | 104.32                     | 6   | 28120,28309,28498,28124,28313,28502 | -500.98  | -82.77   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 606.95   | 105.73                     | 6   | 32656,32845,33034,32660,32849,33038 | -501.22  | -82.58   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 637.6    | 132.45                     | 6   | 34364,34553,34742,34368,34557,34746 | -505.15  | -79.23   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 673.32   | 167.91                     | 6   | 27000,27189,27378,27004,27193,27382 | -505.41  | -75.06   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 607.9    | 96.33                      | 6   | 32089,32278,32467,32093,32282,32471 | -511.57  | -84.15   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 629.38   | 116.95                     | 6   | 31529,31718,31907,31533,31722,31911 | -512.43  | -81.42   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 663.85   | 143.17                     | 6   | 28127,28316,28505,28131,28320,28509 | -520.68  | -78.43   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 617.09   | 91.87                      | 6   | 29254,29443,29632,29258,29447,29636 | -525.22  | -85.11   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 589.93   | 58.63                      | 6   | 11453,11628,11803,11457,11632,11807 | -531.3   | -90.06   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 677.26   | 145.87                     | 6   | 35498,35687,35876,35502,35691,35880 | -531.39  | -78.46   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 597.96   | 64.38                      | 6   | 14078,14253,14428,14082,14257,14432 | -533.58  | -89.23   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 707.55   | 173.55                     | 6   | 31536,31725,31914,31540,31729,31918 | -534.0   | -75.47   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 640.72   | 104.26                     | 6   | 27553,27742,27931,27557,27746,27935 | -536.46  | -83.73   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 723.15   | 185.42                     | 6   | 34371,34560,34749,34375,34564,34753 | -537.73  | -74.36   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 634.45   | 96.3                       | 6   | 33790,33979,34168,33794,33983,34172 | -538.15  | -84.82   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 742.4    | 202.64                     | 6   | 28134,28323,28512,28138,28327,28516 | -539.76  | -72.7    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 746.36   | 206.38                     | 6   | 35505,35694,35883,35509,35698,35887 | -539.98  | -72.35   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 682.56   | 141.66                     | 6   | 29261,29450,29639,29265,29454,29643 | -540.9   | -79.25   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 609.99   | 64.54                      | 6   | 9878,10053,10228,9882,10057,10232   | -545.45  | -89.42   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 656.9    | 107.99                     | 6   | 29821,30010,30199,29825,30014,30203 | -548.91  | -83.56   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 696.61   | 145.78                     | 6   | 32663,32852,33041,32667,32856,33045 | -550.83  | -79.07   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 695.93   | 141.65                     | 6   | 32096,32285,32474,32100,32289,32478 | -554.28  | -79.65   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 827.92   | 268.99                     | 6   | 27007,27196,27385,27011,27200,27389 | -558.93  | -67.51   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 676.8    | 110.49                     | 6   | 30955,31144,31333,30959,31148,31337 | -566.31  | -83.67   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 633.94   | 67.18                      | 6   | 16703,16878,17053,16707,16882,17057 | -566.76  | -89.4    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 631072     | 4045.7   | 3474.82                    | 6   | 694,876,1058,698,880,1062           | -570.88  | -14.11   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 649.08   | 76.44                      | 6   | 37171,37360,37549,37175,37364,37553 | -572.64  | -88.22   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 885.85   | 308.67                     | 6   | 28141,28330,28519,28145,28334,28523 | -577.18  | -65.16   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 656.44   | 77.1                       | 4   | 38872,39061,38876,39065             | -579.34  | -88.25   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 703.81   | 122.52                     | 6   | 33223,33412,33601,33227,33416,33605 | -581.29  | -82.59   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 868.96   | 283.65                     | 6   | 34378,34567,34756,34382,34571,34760 | -585.31  | -67.36   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 728.82   | 143.24                     | 6   | 33797,33986,34175,33801,33990,34179 | -585.58  | -80.35   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 756072     | 4147.82  | 3557.14                    | 6   | 6707,6889,7071,6711,6893,7075       | -590.68  | -14.24   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 658.8    | 66.87                      | 6   | 12503,12678,12853,12507,12682,12857 | -591.93  | -89.85   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 690.15   | 97.84                      | 6   | 8835,9010,9185,8839,9014,9189       | -592.31  | -85.82   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 732.97   | 139.8                      | 6   | 29828,30017,30206,29832,30021,30210 | -593.17  | -80.93   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 814.61   | 220.42                     | 6   | 32103,32292,32481,32107,32296,32485 | -594.19  | -72.94   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 723.16   | 127.74                     | 6   | 28687,28876,29065,28691,28880,29069 | -595.42  | -82.34   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 726.2    | 126.29                     | 6   | 34924,35113,35302,34928,35117,35306 | -599.91  | -82.61   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 703.34   | 100.56                     | 6   | 13035,13210,13385,13039,13214,13389 | -602.78  | -85.7    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 700.92   | 97.98                      | 6   | 15660,15835,16010,15664,15839,16014 | -602.94  | -86.02   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 830.07   | 224.82                     | 6   | 29268,29457,29646,29272,29461,29650 | -605.25  | -72.92   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 780.42   | 172.79                     | 6   | 33230,33419,33608,33234,33423,33612 | -607.63  | -77.86   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 814.86   | 205.36                     | 6   | 32670,32859,33048,32674,32863,33052 | -609.5   | -74.8    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 922.89   | 311.13                     | 6   | 35512,35701,35890,35516,35705,35894 | -611.76  | -66.29   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 770.53   | 150.35                     | 6   | 30962,31151,31340,30966,31155,31344 | -620.18  | -80.49   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 773.29   | 151.89                     | 6   | 27560,27749,27938,27564,27753,27942 | -621.4   | -80.36   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 804.06   | 175.97                     | 6   | 13042,13217,13392,13046,13221,13396 | -628.09  | -78.11   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 805.47   | 176.32                     | 6   | 15667,15842,16017,15671,15846,16021 | -629.15  | -78.11   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 897.93   | 264.45                     | 6   | 33237,33426,33615,33241,33430,33619 | -633.48  | -70.55   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 809.75   | 176.23                     | 6   | 8842,9017,9192,8846,9021,9196       | -633.52  | -78.24   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 1101.98  | 465.95                     | 6   | 27014,27203,27392,27018,27207,27396 | -636.03  | -57.72   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 758.36   | 121.23                     | 6   | 9885,10060,10235,9889,10064,10239   | -637.13  | -84.01   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 2634.57  | 1996.97                    | 6   | 9948,10123,10298,9952,10127,10302   | -637.6   | -24.2    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 1022.22  | 374.83                     | 6   | 9899,10074,10249,9903,10078,10253   | -647.39  | -63.33   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 867.22   | 219.81                     | 6   | 9892,10067,10242,9896,10071,10246   | -647.41  | -74.65   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 2225.85  | 1574.87                    | 6   | 9934,10109,10284,9938,10113,10288   | -650.98  | -29.25   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 771.6    | 119.68                     | 6   | 14085,14260,14435,14089,14264,14439 | -651.92  | -84.49   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 960.91   | 308.7                      | 6   | 15674,15849,16024,15678,15853,16028 | -652.21  | -67.87   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 2435.43  | 1782.58                    | 6   | 9941,10116,10291,9945,10120,10295   | -652.85  | -26.81   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 2011.96  | 1358.93                    | 6   | 9927,10102,10277,9931,10106,10281   | -653.03  | -32.46   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 870.61   | 217.1                      | 6   | 14092,14267,14442,14096,14271,14446 | -653.51  | -75.06   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 1777.81  | 1121.98                    | 6   | 9920,10095,10270,9924,10099,10274   | -655.83  | -36.89   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 851.83   | 195.19                     | 6   | 29835,30024,30213,29839,30028,30217 | -656.64  | -77.09   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 880.01   | 223.25                     | 6   | 33804,33993,34182,33808,33997,34186 | -656.76  | -74.63   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 933.75   | 276.42                     | 6   | 31543,31732,31921,31547,31736,31925 | -657.33  | -70.4    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 763.51   | 106.08                     | 6   | 11460,11635,11810,11464,11639,11814 | -657.43  | -86.11   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 963.9    | 306.34                     | 6   | 8849,9024,9199,8853,9028,9203       | -657.56  | -68.22   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 1038.5   | 380.43                     | 6   | 29275,29464,29653,29279,29468,29657 | -658.07  | -63.37   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 2840.92  | 2180.8                     | 6   | 9955,10130,10305,9959,10134,10309   | -660.12  | -23.24   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 789.87   | 125.37                     | 6   | 30388,30577,30766,30392,30581,30770 | -664.5   | -84.13   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 1044.75  | 377.03                     | 6   | 32110,32299,32488,32114,32303,32492 | -667.72  | -63.91   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 1211.52  | 543.18                     | 6   | 8856,9031,9206,8860,9035,9210       | -668.34  | -55.17   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 865.51   | 194.4                      | 6   | 11467,11642,11817,11471,11646,11821 | -671.11  | -77.54   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 857.23   | 185.29                     | 6   | 28694,28883,29072,28698,28887,29076 | -671.94  | -78.39   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 856.13   | 181.16                     | 6   | 34931,35120,35309,34935,35124,35313 | -674.97  | -78.84   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 1226.0   | 550.76                     | 6   | 15681,15856,16031,15685,15860,16035 | -675.24  | -55.08   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 1308.84  | 633.06                     | 6   | 9906,10081,10256,9910,10085,10260   | -675.78  | -51.63   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 1051.78  | 375.38                     | 6   | 14099,14274,14449,14103,14278,14453 | -676.4   | -64.31   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1202.28  | 525.19                     | 6   | 28148,28337,28526,28152,28341,28530 | -677.09  | -56.32   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 921.19   | 243.24                     | 6   | 27567,27756,27945,27571,27760,27949 | -677.95  | -73.6    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 2766.58  | 2087.5                     | 6   | 8905,9080,9255,8909,9084,9259       | -679.08  | -24.55   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 1553.94  | 872.96                     | 6   | 9913,10088,10263,9917,10092,10267   | -680.98  | -43.82   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 904.58   | 215.15                     | 6   | 30969,31158,31347,30973,31162,31351 | -689.43  | -76.22   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 874.17   | 183.57                     | 6   | 30395,30584,30773,30399,30588,30777 | -690.6   | -79.0    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 2568.11  | 1876.81                    | 6   | 8898,9073,9248,8902,9077,9252       | -691.3   | -26.92   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 996.75   | 305.35                     | 6   | 13049,13224,13399,13053,13228,13403 | -691.4   | -69.37   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 1318.65  | 626.36                     | 6   | 14106,14281,14456,14110,14285,14460 | -692.29  | -52.5    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 819.6    | 124.03                     | 6   | 16710,16885,17060,16714,16889,17064 | -695.57  | -84.87   |
