+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 |  master  | cnt |                 qid                 |  diff   | pct_diff |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 1.95                       | 1.55     | 6   | 54,236,418,50,232,414               | -0.4    | -20.51   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 26.94                      | 26.54    | 6   | 19073,19276,19479,19069,19272,19475 | -0.4    | -1.48    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 8.29                       | 7.88     | 6   | 20900,21103,21306,20896,21099,21302 | -0.41   | -4.95    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 24.63                      | 24.22    | 6   | 17267,17470,17673,17263,17466,17669 | -0.41   | -1.66    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 128.17                     | 127.74   | 6   | 7222,7404,7586,7218,7400,7582       | -0.43   | -0.34    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 8.4                        | 7.97     | 6   | 1713,1895,2077,1709,1891,2073       | -0.43   | -5.12    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1048576    | 227.96                     | 227.52   | 6   | 23980,24183,24386,23976,24179,24382 | -0.44   | -0.19    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 11.18                      | 10.73    | 6   | 3365,3547,3729,3361,3543,3725       | -0.45   | -4.03    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.7                        | 1.25     | 6   | 1125,1307,1489,1121,1303,1485       | -0.45   | -26.47   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 5.4                        | 4.95     | 6   | 24540,24743,24946,24536,24739,24942 | -0.45   | -8.33    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 3048576    | 1715.36                    | 1714.9   | 6   | 22167,22370,22573,22163,22366,22569 | -0.46   | -0.03    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 21.47                      | 21.01    | 6   | 4457,4639,4821,4453,4635,4817       | -0.46   | -2.14    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 13.92                      | 13.46    | 6   | 25177,25380,25583,25173,25376,25579 | -0.46   | -3.3     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.56                       | 1.08     | 6   | 4408,4590,4772,4404,4586,4768       | -0.48   | -30.77   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 104.81                     | 104.33   | 6   | 649,831,1013,645,827,1009           | -0.48   | -0.46    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 25.07                      | 24.58    | 6   | 2819,3001,3183,2815,2997,3179       | -0.49   | -1.95    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 55.09                      | 54.6     | 6   | 7740,7922,8104,7736,7918,8100       | -0.49   | -0.89    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 2.97                       | 2.47     | 6   | 2791,2973,3155,2787,2969,3151       | -0.5    | -16.84   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 412.45                     | 411.91   | 6   | 1755,1937,2119,1751,1933,2115       | -0.54   | -0.13    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 18.32                      | 17.75    | 6   | 5010,5192,5374,5006,5188,5370       | -0.57   | -3.11    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 16.14                      | 15.57    | 6   | 20907,21110,21313,20903,21106,21309 | -0.57   | -3.53    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 18.29                      | 17.71    | 6   | 22118,22321,22524,22114,22317,22520 | -0.58   | -3.17    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 3.03                       | 2.45     | 6   | 21488,21691,21894,21484,21687,21890 | -0.58   | -19.14   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 29.91                      | 29.33    | 6   | 22741,22944,23147,22737,22940,23143 | -0.58   | -1.94    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 150.01                     | 149.41   | 6   | 22139,22342,22545,22135,22338,22541 | -0.6    | -0.4     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 6.82                       | 6.22     | 6   | 2266,2448,2630,2262,2444,2626       | -0.6    | -8.8     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 87.52                      | 86.91    | 6   | 5563,5745,5927,5559,5741,5923       | -0.61   | -0.7     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 865.7                      | 865.09   | 6   | 24001,24204,24407,23997,24200,24403 | -0.61   | -0.07    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 616.01                     | 615.39   | 6   | 4492,4674,4856,4488,4670,4852       | -0.62   | -0.1     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1476.7                     | 1476.08  | 6   | 24022,24225,24428,24018,24221,24424 | -0.62   | -0.04    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 4.48                       | 3.85     | 6   | 6081,6263,6445,6077,6259,6441       | -0.63   | -14.06   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 48.41                      | 47.77    | 6   | 6648,6830,7012,6644,6826,7008       | -0.64   | -1.32    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 2.15                       | 1.49     | 6   | 20263,20466,20669,20259,20462,20665 | -0.66   | -30.7    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 14.44                      | 13.78    | 6   | 1720,1902,2084,1716,1898,2080       | -0.66   | -4.57    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 13.32                      | 12.66    | 6   | 2812,2994,3176,2808,2990,3172       | -0.66   | -4.95    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 11.22                      | 10.56    | 6   | 20284,20487,20690,20280,20483,20686 | -0.66   | -5.88    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048576    | 1402.36                    | 1401.68  | 6   | 24596,24799,25002,24592,24795,24998 | -0.68   | -0.05    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 41.36                      | 40.67    | 6   | 4464,4646,4828,4460,4642,4824       | -0.69   | -1.67    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.06                       | 1.35     | 6   | 2777,2959,3141,2773,2955,3137       | -0.71   | -34.47   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.8                        | 1.07     | 6   | 1146,1328,1510,1142,1324,1506       | -0.73   | -40.56   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 381072     | 2370.78                    | 2370.05  | 6   | 684,866,1048,680,862,1044           | -0.73   | -0.03    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4048576    | 2272.84                    | 2272.11  | 6   | 22174,22377,22580,22170,22373,22576 | -0.73   | -0.03    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 3.5                        | 2.76     | 6   | 25751,25954,26157,25747,25950,26153 | -0.74   | -21.14   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 3.54                       | 2.79     | 6   | 23315,23518,23721,23311,23514,23717 | -0.75   | -21.19   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3048576    | 1942.48                    | 1941.73  | 6   | 23385,23588,23791,23381,23584,23787 | -0.75   | -0.04    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 256072     | 1199.86                    | 1199.09  | 6   | 4499,4681,4863,4495,4677,4859       | -0.77   | -0.06    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 36.09                      | 35.32    | 6   | 3379,3561,3743,3375,3557,3739       | -0.77   | -2.13    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 480.4                      | 479.6    | 6   | 8335,8517,8699,8331,8513,8695       | -0.8    | -0.17    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 65.53                      | 64.72    | 6   | 8307,8489,8671,8303,8485,8667       | -0.81   | -1.24    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 756072     | 3997.27                    | 3996.45  | 6   | 2889,3071,3253,2885,3067,3249       | -0.82   | -0.02    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3048576    | 657.68                     | 656.85   | 6   | 23994,24197,24400,23990,24193,24396 | -0.83   | -0.13    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 11.0                       | 10.14    | 6   | 5003,5185,5367,4999,5181,5363       | -0.86   | -7.82    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 27.03                      | 26.17    | 6   | 17855,18058,18261,17851,18054,18257 | -0.86   | -3.18    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1048576    | 592.24                     | 591.38   | 6   | 22153,22356,22559,22149,22352,22555 | -0.86   | -0.15    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 91.16                      | 90.29    | 6   | 17281,17484,17687,17277,17480,17683 | -0.87   | -0.95    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 22.38                      | 21.5     | 6   | 20291,20494,20697,20287,20490,20693 | -0.88   | -3.93    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 57.82                      | 56.93    | 6   | 22748,22951,23154,22744,22947,23150 | -0.89   | -1.54    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 21.57                      | 20.64    | 6   | 21509,21712,21915,21505,21708,21911 | -0.93   | -4.31    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 173.65                     | 172.71   | 6   | 5570,5752,5934,5566,5748,5930       | -0.94   | -0.54    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1048576    | 788.26                     | 787.31   | 6   | 25807,26010,26213,25803,26006,26209 | -0.95   | -0.12    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 381072     | 1780.42                    | 1779.44  | 6   | 4506,4688,4870,4502,4684,4866       | -0.98   | -0.06    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1048576    | 673.55                     | 672.55   | 6   | 23371,23574,23777,23367,23570,23773 | -1.0    | -0.15    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 36.23                      | 35.2     | 6   | 110,292,474,106,288,470             | -1.03   | -2.84    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 182.22                     | 181.18   | 6   | 24575,24778,24981,24571,24774,24977 | -1.04   | -0.57    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256072     | 1414.61                    | 1413.53  | 6   | 6683,6865,7047,6679,6861,7043       | -1.08   | -0.08    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 157.23                     | 156.15   | 6   | 4478,4660,4842,4474,4656,4838       | -1.08   | -0.69    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 54.5                       | 53.37    | 6   | 1734,1916,2098,1730,1912,2094       | -1.13   | -2.07    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 11.23                      | 10.09    | 6   | 7194,7376,7558,7190,7372,7554       | -1.14   | -10.15   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 108.41                     | 107.26   | 6   | 19710,19913,20116,19706,19909,20112 | -1.15   | -1.06    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 3.89                       | 2.72     | 6   | 20270,20473,20676,20266,20469,20672 | -1.17   | -30.08   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 212.23                     | 211.03   | 6   | 19717,19920,20123,19713,19916,20119 | -1.2    | -0.57    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 71.51                      | 70.27    | 6   | 6116,6298,6480,6112,6294,6476       | -1.24   | -1.73    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 11.38                      | 10.13    | 6   | 96,278,460,92,274,456               | -1.25   | -10.98   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 230.5                      | 229.15   | 6   | 20935,21138,21341,20931,21134,21337 | -1.35   | -0.59    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1048576    | 221.62                     | 220.18   | 6   | 22762,22965,23168,22758,22961,23164 | -1.44   | -0.65    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 64.98                      | 63.54    | 6   | 5024,5206,5388,5020,5202,5384       | -1.44   | -2.22    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 355.76                     | 354.26   | 6   | 3939,4121,4303,3935,4117,4299       | -1.5    | -0.42    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 256072     | 484.2                      | 482.69   | 6   | 2315,2497,2679,2311,2493,2675       | -1.51   | -0.31    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1048576    | 682.92                     | 681.39   | 6   | 20326,20529,20732,20322,20525,20728 | -1.53   | -0.22    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 1048576    | 721.78                     | 720.24   | 6   | 24589,24792,24995,24585,24788,24991 | -1.54   | -0.21    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 1046.13                    | 1044.56  | 6   | 22790,22993,23196,22786,22989,23192 | -1.57   | -0.15    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 7137.44                    | 7135.84  | 6   | 19164,19367,19570,19160,19363,19566 | -1.6    | -0.02    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 491.47                     | 489.86   | 6   | 25233,25436,25639,25229,25432,25635 | -1.61   | -0.33    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 708.84                     | 707.2    | 6   | 3946,4128,4310,3942,4124,4306       | -1.64   | -0.23    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 267.9                      | 266.24   | 6   | 6130,6312,6494,6126,6308,6490       | -1.66   | -0.62    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 840.89                     | 839.18   | 6   | 22783,22986,23189,22779,22982,23185 | -1.71   | -0.2     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 54.4                       | 52.64    | 6   | 642,824,1006,638,820,1002           | -1.76   | -3.24    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 6048576    | 1305.94                    | 1304.16  | 6   | 20970,21173,21376,20966,21169,21372 | -1.78   | -0.14    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4048576    | 2746.35                    | 2744.54  | 6   | 24610,24813,25016,24606,24809,25012 | -1.81   | -0.07    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 678.83                     | 676.99   | 6   | 5584,5766,5948,5580,5762,5944       | -1.84   | -0.27    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 413.73                     | 411.88   | 6   | 25226,25429,25632,25222,25425,25628 | -1.85   | -0.45    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 66.82                      | 64.94    | 6   | 117,299,481,113,295,477             | -1.88   | -2.81    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 343.73                     | 341.81   | 6   | 5577,5759,5941,5573,5755,5937       | -1.92   | -0.56    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 506072     | 1014.35                    | 1012.43  | 6   | 3421,3603,3785,3417,3599,3781       | -1.92   | -0.19    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 171.66                     | 169.73   | 6   | 23357,23560,23763,23353,23556,23759 | -1.93   | -1.12    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 3048576    | 1960.75                    | 1958.82  | 6   | 21558,21761,21964,21554,21757,21960 | -1.93   | -0.1     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 28.46                      | 26.5     | 6   | 635,817,999,631,813,995             | -1.96   | -6.89    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 172.75                     | 170.77   | 6   | 18506,18709,18912,18502,18705,18908 | -1.98   | -1.15    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 252.3                      | 250.19   | 6   | 2308,2490,2672,2304,2486,2668       | -2.11   | -0.84    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048576    | 1154.22                    | 1152.07  | 6   | 22160,22363,22566,22156,22359,22562 | -2.15   | -0.19    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 68.63                      | 66.42    | 6   | 7215,7397,7579,7211,7393,7575       | -2.21   | -3.22    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 48.4                       | 46.16    | 6   | 18492,18695,18898,18488,18691,18894 | -2.24   | -4.63    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048576    | 1663.52                    | 1661.27  | 6   | 17897,18100,18303,17893,18096,18299 | -2.25   | -0.14    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 575.83                     | 573.57   | 6   | 25240,25443,25646,25236,25439,25642 | -2.26   | -0.39    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 3794.15                    | 3791.89  | 6   | 20361,20564,20767,20357,20560,20763 | -2.26   | -0.06    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 654.64                     | 652.33   | 6   | 25247,25450,25653,25243,25446,25649 | -2.31   | -0.35    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256072     | 245.61                     | 243.23   | 6   | 1223,1405,1587,1219,1401,1583       | -2.38   | -0.97    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 506072     | 2702.97                    | 2700.55  | 6   | 2875,3057,3239,2871,3053,3235       | -2.42   | -0.09    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 369.37                     | 366.85   | 6   | 6669,6851,7033,6665,6847,7029       | -2.52   | -0.68    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 6048576    | 4094.32                    | 4091.8   | 6   | 24624,24827,25030,24620,24823,25026 | -2.52   | -0.06    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 832.75                     | 830.2    | 6   | 7264,7446,7628,7260,7442,7624       | -2.55   | -0.31    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 419.74                     | 417.08   | 6   | 17309,17512,17715,17305,17508,17711 | -2.66   | -0.63    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 40.56                      | 37.86    | 6   | 6109,6291,6473,6105,6287,6469       | -2.7    | -6.66    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 573.99                     | 571.27   | 6   | 26458,26661,26864,26454,26657,26860 | -2.72   | -0.47    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 3228.44                    | 3225.68  | 6   | 17911,18114,18317,17907,18110,18313 | -2.76   | -0.09    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 631072     | 4048.25                    | 4045.48  | 6   | 1790,1972,2154,1786,1968,2150       | -2.77   | -0.07    |
