+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-43ff7415 | cnt |                 qid                 | pct_diff |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 7.67                   | 5.95                       | 6   | 43372,43561,43750,43370,43559,43748 | -22.43   |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 5.93                   | 4.6                        | 6   | 61586,61789,61992,61584,61787,61990 | -22.43   |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.56                   | 1.21                       | 6   | 77049,77224,77399,77047,77222,77397 | -22.44   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 0.4                    | 0.31                       | 6   | 26320,26523,26726,26318,26521,26724 | -22.5    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 534.51                 | 413.73                     | 6   | 25228,25431,25634,25226,25429,25632 | -22.6    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 193.33                 | 149.57                     | 6   | 47236,47411,47586,47234,47409,47584 | -22.63   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 6.09                   | 4.71                       | 6   | 51926,52101,52276,51924,52099,52274 | -22.66   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 32.49                  | 25.1                       | 6   | 25186,25389,25592,25184,25387,25590 | -22.75   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 28.03                  | 21.65                      | 6   | 49840,50015,50190,49838,50013,50188 | -22.76   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 4.08                   | 3.15                       | 6   | 30331,30520,30709,30329,30518,30707 | -22.79   |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.57                   | 0.44                       | 6   | 79128,79303,79478,79126,79301,79476 | -22.81   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.92                   | 0.71                       | 6   | 1652,1834,2016,1650,1832,2014       | -22.83   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 180.81                 | 139.5                      | 6   | 6125,6307,6489,6123,6305,6487       | -22.85   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.02                   | 2.33                       | 6   | 45087,45262,45437,45085,45260,45435 | -22.85   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.7                    | 0.54                       | 6   | 44471,44660,44849,44469,44658,44847 | -22.86   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.7                    | 0.54                       | 6   | 54446,54614,54782,54444,54612,54780 | -22.86   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 3.28                   | 2.53                       | 6   | 67039,67242,67445,67037,67240,67443 | -22.87   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.53                   | 1.18                       | 6   | 7679,7861,8043,7677,7859,8041       | -22.88   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 24.68                  | 19.01                      | 6   | 6104,6286,6468,6102,6284,6466       | -22.97   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 5.48                   | 4.22                       | 6   | 8274,8456,8638,8272,8454,8636       | -22.99   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 96.35                  | 74.02                      | 6   | 50904,51079,51254,50902,51077,51252 | -23.18   |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 54.32                  | 41.71                      | 6   | 79765,79961,80157,79763,79959,80155 | -23.21   |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.42                   | 1.09                       | 6   | 76524,76699,76874,76522,76697,76872 | -23.24   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 0.43                   | 0.33                       | 6   | 17801,18004,18207,17799,18002,18205 | -23.26   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.29                   | 0.99                       | 6   | 50806,50981,51156,50804,50979,51154 | -23.26   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 3.39                   | 2.6                        | 6   | 70693,70896,71099,70691,70894,71097 | -23.3    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.3                    | 0.23                       | 6   | 20804,21007,21210,20802,21005,21208 | -23.33   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 225.51                 | 172.62                     | 6   | 25207,25410,25613,25205,25408,25611 | -23.45   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 2.21                   | 1.69                       | 6   | 50820,50995,51170,50818,50993,51168 | -23.53   |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.34                   | 0.26                       | 6   | 72814,72989,73164,72812,72987,73162 | -23.53   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 18.57                  | 14.2                       | 6   | 52990,53165,53340,52988,53163,53338 | -23.53   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 26.06                  | 19.92                      | 6   | 47215,47390,47565,47213,47388,47563 | -23.56   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 381072     | 650.55                 | 496.84                     | 6   | 1232,1414,1596,1230,1412,1594       | -23.63   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 73.48                  | 56.11                      | 6   | 69538,69741,69944,69536,69739,69942 | -23.64   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 1.86                   | 1.42                       | 6   | 17829,18032,18235,17827,18030,18233 | -23.66   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 1973.7                 | 1505.35                    | 6   | 49903,50078,50253,49901,50076,50251 | -23.73   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 8.66                   | 6.6                        | 6   | 8281,8463,8645,8279,8461,8643       | -23.79   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 96.17                  | 73.28                      | 6   | 48279,48454,48629,48277,48452,48627 | -23.8    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.42                   | 0.32                       | 6   | 70644,70847,71050,70642,70845,71048 | -23.81   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.17                   | 0.89                       | 6   | 34853,35042,35231,34851,35040,35229 | -23.93   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 32.59                  | 24.79                      | 6   | 52997,53172,53347,52995,53170,53345 | -23.93   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2121.11                | 1612.22                    | 6   | 50953,51128,51303,50951,51126,51301 | -23.99   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 2.54                   | 1.93                       | 6   | 48741,48916,49091,48739,48914,49089 | -24.02   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 3.37                   | 2.56                       | 6   | 17241,17444,17647,17239,17442,17645 | -24.04   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1724.08                | 1309.64                    | 6   | 45192,45367,45542,45190,45365,45540 | -24.04   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 3180.26                | 2413.2                     | 6   | 48349,48524,48699,48347,48522,48697 | -24.12   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.29                   | 0.22                       | 6   | 22638,22841,23044,22636,22839,23042 | -24.14   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.06                   | 2.32                       | 6   | 51912,52087,52262,51910,52085,52260 | -24.18   |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.33                   | 0.25                       | 6   | 73339,73514,73689,73337,73512,73687 | -24.24   |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.33                   | 0.25                       | 6   | 86107,86303,86499,86105,86301,86497 | -24.24   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 94.4                   | 71.51                      | 6   | 6118,6300,6482,6116,6298,6480       | -24.25   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1006072    | 2681.33                | 2030.69                    | 6   | 3451,3633,3815,3449,3631,3813       | -24.27   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.3                    | 1.74                       | 6   | 47173,47348,47523,47171,47346,47521 | -24.35   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 1960.82                | 1482.59                    | 6   | 47278,47453,47628,47276,47451,47626 | -24.39   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1131072    | 3145.96                | 2378.13                    | 6   | 6188,6370,6552,6186,6368,6550       | -24.41   |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 1.84                   | 1.39                       | 6   | 63364,63567,63770,63362,63565,63768 | -24.46   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 726.35                 | 548.27                     | 6   | 48300,48475,48650,48298,48473,48648 | -24.52   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.67                   | 1.26                       | 6   | 1666,1848,2030,1664,1846,2028       | -24.55   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 28.59                  | 21.57                      | 6   | 68306,68509,68712,68304,68507,68710 | -24.55   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 5.17                   | 3.9                        | 6   | 2261,2443,2625,2259,2441,2623       | -24.56   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 672.85                 | 507.22                     | 6   | 49875,50050,50225,49873,50048,50223 | -24.62   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 381072     | 1039.56                | 783.64                     | 6   | 6146,6328,6510,6144,6326,6508       | -24.62   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 998.93                 | 752.98                     | 6   | 49882,50057,50232,49880,50055,50230 | -24.62   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.19                   | 1.65                       | 6   | 45577,45752,45927,45575,45750,45925 | -24.66   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.19                   | 1.65                       | 6   | 47159,47334,47509,47157,47332,47507 | -24.66   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 4.5                    | 3.39                       | 6   | 33747,33936,34125,33745,33934,34123 | -24.67   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1321.92                | 994.32                     | 6   | 49889,50064,50239,49887,50062,50237 | -24.78   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 256072     | 693.1                  | 521.24                     | 6   | 3409,3591,3773,3407,3589,3771       | -24.8    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 374.22                 | 280.96                     | 6   | 48293,48468,48643,48291,48466,48641 | -24.92   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 48.08                  | 36.09                      | 6   | 3381,3563,3745,3379,3561,3743       | -24.94   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 121.77                 | 91.37                      | 6   | 25200,25403,25606,25198,25401,25604 | -24.97   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 2320.14                | 1740.3                     | 6   | 49910,50085,50260,49908,50083,50258 | -24.99   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.32                   | 0.24                       | 6   | 20209,20412,20615,20207,20410,20613 | -25.0    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.4                    | 0.3                        | 6   | 70028,70231,70434,70026,70229,70432 | -25.0    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 0.4                    | 0.3                        | 6   | 81438,81634,81830,81436,81632,81828 | -25.0    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1071.43                | 803.55                     | 6   | 48307,48482,48657,48305,48480,48655 | -25.0    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2783.97                | 2087.0                     | 6   | 6181,6363,6545,6179,6361,6543       | -25.04   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 756072     | 2087.83                | 1565.13                    | 6   | 6167,6349,6531,6165,6347,6529       | -25.04   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 10.18                  | 7.63                       | 6   | 46158,46333,46508,46156,46331,46506 | -25.05   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 503036     | 2846.46                | 2132.93                    | 6   | 50967,51142,51317,50965,51140,51315 | -25.07   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 1769.06                | 1324.63                    | 6   | 50946,51121,51296,50944,51119,51294 | -25.12   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 16.35                  | 12.23                      | 6   | 65254,65457,65660,65252,65455,65658 | -25.2    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 177.06                 | 132.44                     | 6   | 49861,50036,50211,49859,50034,50209 | -25.2    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 881072     | 2427.42                | 1815.34                    | 6   | 6174,6356,6538,6172,6354,6536       | -25.22   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 462.27                 | 345.69                     | 6   | 46200,46375,46550,46198,46373,46548 | -25.22   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 190.25                 | 142.23                     | 6   | 48286,48461,48636,48284,48459,48634 | -25.24   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.99                   | 0.74                       | 6   | 52381,52556,52731,52379,52554,52729 | -25.25   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.9                    | 1.42                       | 6   | 14028,14203,14378,14026,14201,14376 | -25.26   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 50.84                  | 37.99                      | 6   | 50897,51072,51247,50895,51070,51245 | -25.28   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1074.19                | 802.56                     | 6   | 50932,51107,51282,50930,51105,51280 | -25.29   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 5.02                   | 3.75                       | 6   | 4991,5173,5355,4989,5171,5353       | -25.3    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1131072    | 2897.83                | 2164.63                    | 6   | 2366,2548,2730,2364,2546,2728       | -25.3    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 1426.15                | 1064.63                    | 6   | 48314,48489,48664,48312,48487,48662 | -25.35   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 7.06                   | 5.27                       | 6   | 44499,44688,44877,44497,44686,44875 | -25.35   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 182.11                 | 135.92                     | 6   | 3395,3577,3759,3393,3575,3757       | -25.36   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 17.05                  | 12.72                      | 6   | 41111,41300,41489,41109,41298,41487 | -25.4    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 2472.63                | 1844.55                    | 6   | 50960,51135,51310,50958,51133,51308 | -25.4    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1333.4                 | 994.54                     | 6   | 47264,47439,47614,47262,47437,47612 | -25.41   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.02                   | 0.76                       | 6   | 5481,5663,5845,5479,5661,5843       | -25.49   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 359.61                 | 267.9                      | 6   | 6132,6314,6496,6130,6312,6494       | -25.5    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 1694.52                | 1261.77                    | 6   | 47271,47446,47621,47269,47444,47619 | -25.54   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 1424.66                | 1060.69                    | 6   | 50939,51114,51289,50937,51112,51287 | -25.55   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 1782.06                | 1326.44                    | 6   | 48321,48496,48671,48319,48494,48669 | -25.57   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 3.48                   | 2.59                       | 6   | 15617,15792,15967,15615,15790,15965 | -25.57   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 0.43                   | 0.32                       | 6   | 18403,18606,18809,18401,18604,18807 | -25.58   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 0.43                   | 0.32                       | 6   | 25711,25914,26117,25709,25912,26115 | -25.58   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 3183.98                | 2368.28                    | 6   | 50974,51149,51324,50972,51147,51322 | -25.62   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.6                    | 1.19                       | 6   | 8225,8407,8589,8223,8405,8587       | -25.63   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 2842.51                | 2113.47                    | 6   | 48342,48517,48692,48340,48515,48690 | -25.65   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 381072     | 1029.49                | 765.12                     | 6   | 3416,3598,3780,3414,3596,3778       | -25.68   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.35                   | 0.26                       | 6   | 67585,67788,67991,67583,67786,67989 | -25.71   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 756072     | 2030.81                | 1507.46                    | 6   | 3437,3619,3801,3435,3617,3799       | -25.77   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 631072     | 1759.45                | 1304.53                    | 6   | 6160,6342,6524,6158,6340,6522       | -25.86   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 756072     | 1941.82                | 1439.33                    | 6   | 2345,2527,2709,2343,2525,2707       | -25.88   |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 1719.08                | 1274.14                    | 6   | 61677,61880,62083,61675,61878,62081 | -25.88   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1015.4                 | 752.16                     | 6   | 47257,47432,47607,47255,47430,47605 | -25.92   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 506072     | 1369.45                | 1014.35                    | 6   | 3423,3605,3787,3421,3603,3785       | -25.93   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 506072     | 1378.21                | 1020.79                    | 6   | 6153,6335,6517,6151,6333,6515       | -25.93   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 49.64                  | 36.73                      | 6   | 47222,47397,47572,47220,47395,47570 | -26.01   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 49.73                  | 36.78                      | 6   | 49847,50022,50197,49845,50020,50195 | -26.04   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 2337.47                | 1728.76                    | 6   | 47285,47460,47635,47283,47458,47633 | -26.04   |
