+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1350.23                          | 1341.27                    | 6   | 13593,13768,13943,13592,13767,13942 | -8.96    | -0.66    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 157768     | 1727.91                          | 1718.94                    | 6   | 56587,56755,56923,56586,56754,56922 | -8.97    | -0.52    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 403.23                           | 394.26                     | 6   | 78203,78378,78553,78202,78377,78552 | -8.97    | -2.22    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 5043.8                           | 5034.81                    | 6   | 40088,40277,40466,40087,40276,40465 | -8.99    | -0.18    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1672.07                          | 1663.01                    | 6   | 8896,9071,9246,8895,9070,9245       | -9.06    | -0.54    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 3904.3                           | 3895.02                    | 6   | 55061,55229,55397,55060,55228,55396 | -9.28    | -0.24    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 23.64                            | 14.22                      | 6   | 66471,66674,66877,66470,66673,66876 | -9.42    | -39.85   |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 1470.03                          | 1460.61                    | 6   | 58099,58267,58435,58098,58266,58434 | -9.42    | -0.64    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2528.02                          | 2518.5                     | 6   | 41761,41950,42139,41760,41949,42138 | -9.52    | -0.38    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 741.49                           | 731.95                     | 6   | 28160,28349,28538,28159,28348,28537 | -9.54    | -1.29    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 660.25                           | 650.66                     | 6   | 72449,72624,72799,72448,72623,72798 | -9.59    | -1.45    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 1122.03                          | 1112.43                    | 6   | 12550,12725,12900,12549,12724,12899 | -9.6     | -0.86    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 53.55                            | 43.77                      | 6   | 64049,64252,64455,64048,64251,64454 | -9.78    | -18.26   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 269.78                           | 259.99                     | 6   | 25213,25416,25619,25212,25415,25618 | -9.79    | -3.63    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 416.79                           | 406.99                     | 6   | 75578,75753,75928,75577,75752,75927 | -9.8     | -2.35    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 1173.97                          | 1164.07                    | 6   | 60591,60759,60927,60590,60758,60926 | -9.9     | -0.84    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 1673.17                          | 1663.24                    | 6   | 13096,13271,13446,13095,13270,13445 | -9.93    | -0.59    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 251518     | 1476.07                          | 1466.06                    | 6   | 54592,54760,54928,54591,54759,54927 | -10.01   | -0.68    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 378036     | 2761.94                          | 2751.93                    | 6   | 12039,12214,12389,12038,12213,12388 | -10.01   | -0.36    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 89.76                            | 79.71                      | 6   | 80947,81143,81339,80946,81142,81338 | -10.05   | -11.2    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 718.62                           | 708.55                     | 6   | 7258,7440,7622,7257,7439,7621       | -10.07   | -1.4     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 189018     | 1130.43                          | 1120.36                    | 6   | 54578,54746,54914,54577,54745,54913 | -10.07   | -0.89    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 152.5                            | 142.34                     | 6   | 53535,53703,53871,53534,53702,53870 | -10.16   | -6.66    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64018      | 711.6                            | 701.43                     | 6   | 56566,56734,56902,56565,56733,56901 | -10.17   | -1.43    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048576    | 441.07                           | 430.88                     | 6   | 22770,22973,23176,22769,22972,23175 | -10.19   | -2.31    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 422.2                            | 411.92                     | 6   | 19725,19928,20131,19724,19927,20130 | -10.28   | -2.43    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 116.62                           | 106.28                     | 6   | 85056,85252,85448,85055,85251,85447 | -10.34   | -8.87    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 189018     | 4579.13                          | 4568.67                    | 6   | 59618,59786,59954,59617,59785,59953 | -10.46   | -0.23    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 99.74                            | 89.24                      | 6   | 26417,26620,26823,26416,26619,26822 | -10.5    | -10.53   |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 157768     | 1431.03                          | 1420.53                    | 6   | 55579,55747,55915,55578,55746,55914 | -10.5    | -0.73    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 34.18                            | 23.68                      | 6   | 70748,70951,71154,70747,70950,71153 | -10.5    | -30.72   |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 112.33                           | 101.8                      | 6   | 82116,82312,82508,82115,82311,82507 | -10.53   | -9.37    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 87.1                             | 76.47                      | 6   | 65274,65477,65680,65273,65476,65679 | -10.63   | -12.2    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 2398.39                          | 2387.74                    | 6   | 38926,39115,39304,38925,39114,39303 | -10.65   | -0.44    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 2979.65                          | 2968.99                    | 6   | 38933,39122,39311,38932,39121,39310 | -10.66   | -0.36    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 116.59                           | 105.89                     | 6   | 61627,61830,62033,61626,61829,62032 | -10.7    | -9.18    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 2380.21                          | 2369.46                    | 6   | 58120,58288,58456,58119,58287,58455 | -10.75   | -0.45    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 52.08                            | 41.24                      | 6   | 70755,70958,71161,70754,70957,71160 | -10.84   | -20.81   |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 2717.51                          | 2706.64                    | 6   | 58127,58295,58463,58126,58294,58462 | -10.87   | -0.4     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 3697.99                          | 3686.87                    | 6   | 14685,14860,15035,14684,14859,15034 | -11.12   | -0.3     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 1024288    | 401.9                            | 390.76                     | 6   | 82130,82326,82522,82129,82325,82521 | -11.14   | -2.77    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 2464.36                          | 2453.0                     | 6   | 29329,29518,29707,29328,29517,29706 | -11.36   | -0.46    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 64018      | 1577.1                           | 1565.72                    | 6   | 59590,59758,59926,59589,59757,59925 | -11.38   | -0.72    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 3068.9                           | 3057.5                     | 6   | 33305,33494,33683,33304,33493,33682 | -11.4    | -0.37    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 2206.08                          | 2194.66                    | 6   | 16785,16960,17135,16784,16959,17134 | -11.42   | -0.52    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024288    | 165.79                           | 154.33                     | 6   | 87422,87618,87814,87421,87617,87813 | -11.46   | -6.91    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 102.8                            | 91.16                      | 6   | 17282,17485,17688,17281,17484,17687 | -11.64   | -11.32   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 113.42                           | 101.68                     | 6   | 38296,38485,38674,38295,38484,38673 | -11.74   | -10.35   |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 172.11                           | 160.1                      | 6   | 78182,78357,78532,78181,78356,78531 | -12.01   | -6.98    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 53.79                            | 41.71                      | 6   | 79764,79960,80156,79763,79959,80155 | -12.08   | -22.46   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 3808.44                          | 3796.32                    | 6   | 40648,40837,41026,40647,40836,41025 | -12.12   | -0.32    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 220268     | 4375.26                          | 4363.04                    | 6   | 58617,58785,58953,58616,58784,58952 | -12.22   | -0.28    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 327.95                           | 315.4                      | 6   | 58071,58239,58407,58070,58238,58406 | -12.55   | -3.83    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 3746.4                           | 3733.81                    | 6   | 41775,41964,42153,41774,41963,42152 | -12.59   | -0.34    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 4033.91                          | 4021.27                    | 6   | 42867,43056,43245,42866,43055,43244 | -12.64   | -0.31    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 4355.38                          | 4342.71                    | 6   | 64714,64917,65120,64713,64916,65119 | -12.67   | -0.29    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 282768     | 8686.32                          | 8673.55                    | 6   | 54095,54263,54431,54094,54262,54430 | -12.77   | -0.15    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 744.27                           | 731.47                     | 6   | 72456,72631,72806,72455,72630,72805 | -12.8    | -1.72    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 1199.88                          | 1187.08                    | 6   | 64091,64294,64497,64090,64293,64496 | -12.8    | -1.07    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256072     | 1427.55                          | 1414.61                    | 6   | 6684,6866,7048,6683,6865,7047       | -12.94   | -0.91    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024288    | 168.8                            | 155.73                     | 6   | 80954,81150,81346,80953,81149,81345 | -13.07   | -7.74    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 1024288    | 166.46                           | 153.13                     | 6   | 79778,79974,80170,79777,79973,80169 | -13.33   | -8.01    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 6091.53                          | 6078.19                    | 6   | 47809,47984,48159,47808,47983,48158 | -13.34   | -0.22    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 52.28                            | 38.93                      | 6   | 45128,45303,45478,45127,45302,45477 | -13.35   | -25.54   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 85.96                            | 72.5                       | 6   | 45135,45310,45485,45134,45309,45484 | -13.46   | -15.66   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 1197.35                          | 1183.83                    | 6   | 53591,53759,53927,53590,53758,53926 | -13.52   | -1.13    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 1938.63                          | 1925.04                    | 6   | 77181,77356,77531,77180,77355,77530 | -13.59   | -0.7     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 1371.96                          | 1358.33                    | 6   | 16757,16932,17107,16756,16931,17106 | -13.63   | -0.99    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 126518     | 2413.57                          | 2399.67                    | 6   | 58596,58764,58932,58595,58763,58931 | -13.9    | -0.58    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3524288    | 557.91                           | 543.94                     | 6   | 79813,80009,80205,79812,80008,80204 | -13.97   | -2.5     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1444.38                          | 1430.37                    | 6   | 15714,15889,16064,15713,15888,16063 | -14.01   | -0.97    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 524288     | 235.78                           | 221.43                     | 6   | 86239,86435,86631,86238,86434,86630 | -14.35   | -6.09    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 83.77                            | 69.4                       | 6   | 49853,50028,50203,49852,50027,50202 | -14.37   | -17.15   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 175.9                            | 161.47                     | 6   | 50910,51085,51260,50909,51084,51259 | -14.43   | -8.2     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 38.39                            | 23.92                      | 6   | 62831,63034,63237,62830,63033,63236 | -14.47   | -37.69   |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 1787.71                          | 1773.17                    | 6   | 58106,58274,58442,58105,58273,58441 | -14.54   | -0.81    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 3803.68                          | 3789.0                     | 6   | 40074,40263,40452,40073,40262,40451 | -14.68   | -0.39    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1048576    | 242.64                           | 227.96                     | 6   | 23981,24184,24387,23980,24183,24386 | -14.68   | -6.05    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1329.13                          | 1314.41                    | 6   | 15168,15343,15518,15167,15342,15517 | -14.72   | -1.11    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 220268     | 5241.27                          | 5226.54                    | 6   | 59625,59793,59961,59624,59792,59960 | -14.73   | -0.28    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 90.42                            | 75.65                      | 6   | 67101,67304,67507,67100,67303,67506 | -14.77   | -16.33   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 1591.55                          | 1576.76                    | 6   | 28188,28377,28566,28187,28376,28565 | -14.79   | -0.93    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 2440.99                          | 2426.08                    | 6   | 41159,41348,41537,41158,41347,41536 | -14.91   | -0.61    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 1900.86                          | 1885.9                     | 6   | 44589,44778,44967,44588,44777,44966 | -14.96   | -0.79    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 91.87                            | 76.88                      | 6   | 2834,3016,3198,2833,3015,3197       | -14.99   | -16.32   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1712.34                          | 1697.27                    | 6   | 13600,13775,13950,13599,13774,13949 | -15.07   | -0.88    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 10855.06                         | 10839.77                   | 6   | 42895,43084,43273,42894,43083,43272 | -15.29   | -0.14    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 1524288    | 704.38                           | 689.08                     | 6   | 83313,83509,83705,83312,83508,83704 | -15.3    | -2.17    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 1084.95                          | 1069.63                    | 6   | 27040,27229,27418,27039,27228,27417 | -15.32   | -1.41    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 42.48                            | 27.06                      | 6   | 42825,43014,43203,42824,43013,43202 | -15.42   | -36.3    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 425.02                           | 409.55                     | 6   | 53549,53717,53885,53548,53716,53884 | -15.47   | -3.64    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 151.56                           | 135.92                     | 6   | 3394,3576,3758,3393,3575,3757       | -15.64   | -10.32   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 1744.46                          | 1728.76                    | 6   | 47284,47459,47634,47283,47458,47633 | -15.7    | -0.9     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1511.79                          | 1495.94                    | 6   | 34425,34614,34803,34424,34613,34802 | -15.85   | -1.05    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 3134.5                           | 3118.61                    | 6   | 54053,54221,54389,54052,54220,54388 | -15.89   | -0.51    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 1524288    | 239.65                           | 223.69                     | 6   | 79785,79981,80177,79784,79980,80176 | -15.96   | -6.66    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 7807.0                           | 7791.04                    | 6   | 47823,47998,48173,47822,47997,48172 | -15.96   | -0.2     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 228.25                           | 212.23                     | 6   | 19718,19921,20124,19717,19920,20123 | -16.02   | -7.02    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 857.02                           | 840.89                     | 6   | 22784,22987,23190,22783,22986,23189 | -16.13   | -1.88    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 39.19                            | 22.64                      | 6   | 61613,61816,62019,61612,61815,62018 | -16.55   | -42.23   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 89.19                            | 72.52                      | 6   | 53010,53185,53360,53009,53184,53359 | -16.67   | -18.69   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 1345.3                           | 1328.56                    | 6   | 42286,42475,42664,42285,42474,42663 | -16.74   | -1.24    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 409.65                           | 392.81                     | 6   | 76082,76257,76432,76081,76256,76431 | -16.84   | -4.11    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 282768     | 2527.25                          | 2510.35                    | 6   | 55607,55775,55943,55606,55774,55942 | -16.9    | -0.67    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 87.75                            | 70.73                      | 6   | 46185,46360,46535,46184,46359,46534 | -17.02   | -19.4    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 126518     | 3001.83                          | 2984.7                     | 6   | 59604,59772,59940,59603,59771,59939 | -17.13   | -0.57    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2524288    | 388.47                           | 371.25                     | 6   | 87443,87639,87835,87442,87638,87834 | -17.22   | -4.43    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 321.02                           | 303.69                     | 6   | 78196,78371,78546,78195,78370,78545 | -17.33   | -5.4     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 34.23                            | 16.85                      | 6   | 38289,38478,38667,38288,38477,38666 | -17.38   | -50.77   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 1255.29                          | 1237.73                    | 6   | 11507,11682,11857,11506,11681,11856 | -17.56   | -1.4     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 3485.81                          | 3468.11                    | 6   | 12053,12228,12403,12052,12227,12402 | -17.7    | -0.51    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 358.9                            | 341.15                     | 6   | 39437,39626,39815,39436,39625,39814 | -17.75   | -4.95    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 3170.24                          | 3152.27                    | 6   | 40067,40256,40445,40066,40255,40444 | -17.97   | -0.57    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 190.09                           | 172.06                     | 6   | 17289,17492,17695,17288,17491,17694 | -18.03   | -9.48    |
