+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1802.58                            | 1796.42                          | 6   | 35564,35753,35942,35566,35755,35944 | -6.16    | -0.34    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 246.65                             | 240.49                           | 6   | 27570,27759,27948,27572,27761,27950 | -6.16    | -2.5     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 31.6                               | 25.38                            | 6   | 21515,21718,21921,21517,21720,21923 | -6.22    | -19.68   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 43.31                              | 37.07                            | 6   | 6108,6290,6472,6110,6292,6474       | -6.24    | -14.41   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 2767.83                            | 2761.56                          | 6   | 33296,33485,33674,33298,33487,33676 | -6.27    | -0.23    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 1104.58                            | 1098.2                           | 6   | 30426,30615,30804,30428,30617,30806 | -6.38    | -0.58    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 307.73                             | 301.24                           | 6   | 28144,28333,28522,28146,28335,28524 | -6.49    | -2.11    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 295.53                             | 288.94                           | 6   | 18512,18715,18918,18514,18717,18920 | -6.59    | -2.23    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 387.62                             | 380.95                           | 6   | 33814,34003,34192,33816,34005,34194 | -6.67    | -1.72    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 5260.54                            | 5253.71                          | 6   | 4547,4729,4911,4549,4731,4913       | -6.83    | -0.13    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 1785.1                             | 1778.21                          | 6   | 37216,37405,37594,37218,37407,37596 | -6.89    | -0.39    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 1098.91                            | 1092.0                           | 6   | 22789,22992,23195,22791,22994,23197 | -6.91    | -0.63    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 16.21                              | 9.29                             | 4   | 38840,39029,38842,39031             | -6.92    | -42.69   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 4132.47                            | 4125.55                          | 6   | 25862,26065,26268,25864,26067,26270 | -6.92    | -0.17    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 756072     | 2802.71                            | 2795.76                          | 6   | 2888,3070,3252,2890,3072,3254       | -6.95    | -0.25    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1451.34                            | 1444.38                          | 6   | 15712,15887,16062,15714,15889,16064 | -6.96    | -0.48    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 62.38                              | 55.41                            | 6   | 19702,19905,20108,19704,19907,20110 | -6.97    | -11.17   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 881072     | 3201.49                            | 3194.17                          | 6   | 3987,4169,4351,3989,4171,4353       | -7.32    | -0.23    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 2771.8                             | 2764.44                          | 6   | 30461,30650,30839,30463,30652,30841 | -7.36    | -0.27    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 829.58                             | 822.16                           | 6   | 26471,26674,26877,26473,26676,26879 | -7.42    | -0.89    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 466.51                             | 459.03                           | 6   | 27017,27206,27395,27019,27208,27397 | -7.48    | -1.6     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 915.14                             | 907.49                           | 6   | 24000,24203,24406,24002,24205,24408 | -7.65    | -0.84    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 73.16                              | 65.19                            | 6   | 2293,2475,2657,2295,2477,2659       | -7.97    | -10.89   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 198.09                             | 190.09                           | 6   | 17287,17490,17693,17289,17492,17695 | -8.0     | -4.04    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1584.09                            | 1576.05                          | 6   | 9937,10112,10287,9939,10114,10289   | -8.04    | -0.51    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 27.29                              | 19.08                            | 6   | 8292,8474,8656,8294,8476,8658       | -8.21    | -30.08   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 88.59                              | 80.34                            | 6   | 24567,24770,24973,24569,24772,24975 | -8.25    | -9.31    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 6048576    | 550.92                             | 542.5                            | 6   | 17315,17518,17721,17317,17520,17723 | -8.42    | -1.53    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1696.76                            | 1688.24                          | 6   | 34430,34619,34808,34432,34621,34810 | -8.52    | -0.5     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 55.65                              | 46.87                            | 6   | 18491,18694,18897,18493,18696,18899 | -8.78    | -15.78   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 1822.68                            | 1813.84                          | 6   | 12569,12744,12919,12571,12746,12921 | -8.84    | -0.49    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 1969.34                            | 1960.18                          | 6   | 10980,11155,11330,10982,11157,11332 | -9.16    | -0.47    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 243.41                             | 234.2                            | 6   | 20934,21137,21340,20936,21139,21342 | -9.21    | -3.78    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 548.62                             | 539.35                           | 6   | 32687,32876,33065,32689,32878,33067 | -9.27    | -1.69    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1300.3                             | 1291.02                          | 6   | 10966,11141,11316,10968,11143,11318 | -9.28    | -0.71    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 860.66                             | 851.33                           | 3   | 38903,39092,38905                   | -9.33    | -1.08    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 77.97                              | 68.56                            | 6   | 3385,3567,3749,3387,3569,3751       | -9.41    | -12.07   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 1001.67                            | 992.05                           | 6   | 15698,15873,16048,15700,15875,16050 | -9.62    | -0.96    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 61.43                              | 51.68                            | 6   | 25190,25393,25596,25192,25395,25598 | -9.75    | -15.87   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 3048576    | 704.4                              | 694.37                           | 6   | 20948,21151,21354,20950,21153,21356 | -10.03   | -1.42    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 45.46                              | 35.25                            | 6   | 109,291,473,111,293,475             | -10.21   | -22.46   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 3286.25                            | 3275.96                          | 6   | 20381,20584,20787,20383,20586,20789 | -10.29   | -0.31    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 1329.62                            | 1319.28                          | 6   | 14130,14305,14480,14132,14307,14482 | -10.34   | -0.78    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1682.44                            | 1672.07                          | 6   | 8894,9069,9244,8896,9071,9246       | -10.37   | -0.62    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1233.37                            | 1222.72                          | 6   | 15705,15880,16055,15707,15882,16057 | -10.65   | -0.86    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 524288     | 335.35                             | 324.65                           | 6   | 17882,18085,18288,17884,18087,18290 | -10.7    | -3.19    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 1565.21                            | 1554.23                          | 6   | 14137,14312,14487,14139,14314,14489 | -10.98   | -0.7     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 5048576    | 1135.65                            | 1124.51                          | 6   | 24007,24210,24413,24009,24212,24415 | -11.14   | -0.98    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 524288     | 126.83                             | 115.62                           | 6   | 22754,22957,23160,22756,22959,23162 | -11.21   | -8.84    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 3126.42                            | 3115.2                           | 6   | 37230,37419,37608,37232,37421,37610 | -11.22   | -0.36    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1972.55                            | 1961.11                          | 6   | 35571,35760,35949,35573,35762,35951 | -11.44   | -0.58    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 149.49                             | 137.98                           | 6   | 24574,24777,24980,24576,24779,24982 | -11.51   | -7.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 47.65                              | 35.95                            | 6   | 3378,3560,3742,3380,3562,3744       | -11.7    | -24.55   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 434.05                             | 422.2                            | 6   | 19723,19926,20129,19725,19928,20131 | -11.85   | -2.73    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048576    | 1074.61                            | 1062.69                          | 6   | 17896,18099,18302,17898,18101,18304 | -11.92   | -1.11    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 2285.89                            | 2273.95                          | 6   | 12583,12758,12933,12585,12760,12935 | -11.94   | -0.52    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 122.2                              | 110.12                           | 6   | 19709,19912,20115,19711,19914,20117 | -12.08   | -9.89    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 71.23                              | 59.13                            | 6   | 22747,22950,23153,22749,22952,23155 | -12.1    | -16.99   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 5527.16                            | 5514.64                          | 6   | 36131,36320,36509,36133,36322,36511 | -12.52   | -0.23    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 3538.05                            | 3525.19                          | 2   | 38938,38940                         | -12.86   | -0.36    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 4442.42                            | 4429.36                          | 6   | 36117,36306,36495,36119,36308,36497 | -13.06   | -0.29    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 79.24                              | 66.05                            | 6   | 19086,19289,19492,19088,19291,19494 | -13.19   | -16.65   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 468.61                             | 455.05                           | 6   | 23986,24189,24392,23988,24191,24394 | -13.56   | -2.89    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 2041.47                            | 2027.78                          | 6   | 14151,14326,14501,14153,14328,14503 | -13.69   | -0.67    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 41.24                              | 27.37                            | 6   | 20297,20500,20703,20299,20502,20705 | -13.87   | -33.63   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 3410.41                            | 3396.43                          | 6   | 13633,13808,13983,13635,13810,13985 | -13.98   | -0.41    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 81.66                              | 67.01                            | 6   | 1208,1390,1572,1210,1392,1574       | -14.65   | -17.94   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 34.21                              | 19.56                            | 6   | 7200,7382,7564,7202,7384,7566       | -14.65   | -42.82   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 117.47                             | 102.8                            | 6   | 17280,17483,17686,17282,17485,17688 | -14.67   | -12.49   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 756072     | 1429.41                            | 1414.59                          | 6   | 2342,2524,2706,2344,2526,2708       | -14.82   | -1.04    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 50.29                              | 35.17                            | 6   | 1201,1383,1565,1203,1385,1567       | -15.12   | -30.07   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 1579.48                            | 1564.35                          | 6   | 12562,12737,12912,12564,12739,12914 | -15.13   | -0.96    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 381.25                             | 365.76                           | 6   | 17301,17504,17707,17303,17506,17709 | -15.49   | -4.06    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 34.56                              | 18.85                            | 6   | 102,284,466,104,286,468             | -15.71   | -45.46   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 4410.09                            | 4394.05                          | 6   | 37244,37433,37622,37246,37435,37624 | -16.04   | -0.36    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 3714.49                            | 3697.99                          | 6   | 14683,14858,15033,14685,14860,15035 | -16.5    | -0.44    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 396.13                             | 379.2                            | 6   | 26436,26639,26842,26438,26641,26844 | -16.93   | -4.27    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3124.02                            | 3107.07                          | 6   | 12044,12219,12394,12046,12221,12396 | -16.95   | -0.54    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 1446.02                            | 1428.86                          | 6   | 13087,13262,13437,13089,13264,13439 | -17.16   | -1.19    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 2175.6                             | 2157.57                          | 6   | 32155,32344,32533,32157,32346,32535 | -18.03   | -0.83    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1895.06                            | 1876.37                          | 6   | 15726,15901,16076,15728,15903,16078 | -18.69   | -0.99    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1580.72                            | 1561.59                          | 6   | 32141,32330,32519,32143,32332,32521 | -19.13   | -1.21    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1389.14                            | 1369.89                          | 6   | 28179,28368,28557,28181,28370,28559 | -19.25   | -1.39    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048576    | 462.08                             | 441.07                           | 6   | 22768,22971,23174,22770,22973,23176 | -21.01   | -4.55    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 3283.37                            | 3261.4                           | 6   | 11008,11183,11358,11010,11185,11360 | -21.97   | -0.67    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 488.14                             | 466.0                            | 6   | 26443,26646,26849,26445,26648,26851 | -22.14   | -4.54    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 393.88                             | 371.19                           | 6   | 25218,25421,25624,25220,25423,25626 | -22.69   | -5.76    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 84.64                              | 61.02                            | 6   | 25785,25988,26191,25787,25990,26193 | -23.62   | -27.91   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 58.46                              | 34.75                            | 6   | 8299,8481,8663,8301,8483,8665       | -23.71   | -40.56   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1891.1                             | 1867.36                          | 6   | 8901,9076,9251,8903,9078,9253       | -23.74   | -1.26    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 118.53                             | 94.66                            | 6   | 17868,18071,18274,17870,18073,18276 | -23.87   | -20.14   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 492.97                             | 468.91                           | 6   | 18526,18729,18932,18528,18731,18934 | -24.06   | -4.88    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 2966.71                            | 2941.71                          | 2   | 38931,38933                         | -25.0    | -0.84    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 2983.28                            | 2958.04                          | 6   | 11001,11176,11351,11003,11178,11353 | -25.24   | -0.85    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 6048576    | 580.9                              | 555.39                           | 6   | 18533,18736,18939,18535,18738,18941 | -25.51   | -4.39    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 643.99                             | 618.41                           | 6   | 17322,17525,17728,17324,17527,17730 | -25.58   | -3.97    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 61.43                              | 35.7                             | 6   | 7207,7389,7571,7209,7391,7573       | -25.73   | -41.89   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 2268.96                            | 2243.11                          | 6   | 14158,14333,14508,14160,14335,14510 | -25.85   | -1.14    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 633.34                             | 607.43                           | 6   | 25239,25442,25645,25241,25444,25647 | -25.91   | -4.09    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 671.09                             | 644.98                           | 6   | 26457,26660,26863,26459,26662,26865 | -26.11   | -3.89    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 391.49                             | 365.36                           | 6   | 18519,18722,18925,18521,18724,18927 | -26.13   | -6.67    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 1969.59                            | 1942.45                          | 6   | 28200,28389,28578,28202,28391,28580 | -27.14   | -1.38    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 189.65                             | 162.08                           | 6   | 7221,7403,7585,7223,7405,7587       | -27.57   | -14.54   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 2457.32                            | 2428.2                           | 6   | 33289,33478,33667,33291,33480,33669 | -29.12   | -1.19    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 180.94                             | 151.56                           | 6   | 3392,3574,3756,3394,3576,3758       | -29.38   | -16.24   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 886.91                             | 857.02                           | 6   | 22782,22985,23188,22784,22987,23190 | -29.89   | -3.37    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 97.45                              | 67.44                            | 6   | 8306,8488,8670,8308,8490,8672       | -30.01   | -30.8    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 166.58                             | 135.72                           | 6   | 6122,6304,6486,6124,6306,6488       | -30.86   | -18.53   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 1849.5                             | 1817.96                          | 6   | 31602,31791,31980,31604,31793,31982 | -31.54   | -1.71    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 9048576    | 832.59                             | 800.71                           | 6   | 25253,25456,25659,25255,25458,25661 | -31.88   | -3.83    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1813.28                            | 1781.34                          | 6   | 9944,10119,10294,9946,10121,10296   | -31.94   | -1.76    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 893.11                             | 860.5                            | 6   | 19737,19940,20143,19739,19942,20145 | -32.61   | -3.65    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1577.87                            | 1545.07                          | 6   | 24021,24224,24427,24023,24226,24429 | -32.8    | -2.08    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 503036     | 3394.8                             | 3361.96                          | 6   | 14676,14851,15026,14678,14853,15028 | -32.84   | -0.97    |
