+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 25.13            | 20.76                            | 6   | 3908,4090,4272,3912,4094,4276       | -4.37    | -17.39   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 78.87            | 74.46                            | 6   | 37172,37361,37550,37176,37365,37554 | -4.41    | -5.59    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 14.74            | 10.32                            | 6   | 5000,5182,5364,5004,5186,5368       | -4.42    | -29.99   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 18.44            | 13.98                            | 6   | 22115,22318,22521,22119,22322,22525 | -4.46    | -24.19   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1516.28          | 1511.79                          | 6   | 34421,34610,34799,34425,34614,34803 | -4.49    | -0.3     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 459.56           | 455.05                           | 6   | 23984,24187,24390,23988,24191,24394 | -4.51    | -0.98    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 1315.53          | 1311.01                          | 2   | 38908,38912                         | -4.52    | -0.34    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 73.26            | 68.56                            | 6   | 3383,3565,3747,3387,3569,3751       | -4.7     | -6.42    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 11.14            | 6.36                             | 6   | 86,268,450,90,272,454               | -4.78    | -42.91   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 884.5            | 879.63                           | 6   | 16739,16914,17089,16743,16918,17093 | -4.87    | -0.55    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 184.43           | 179.44                           | 6   | 3929,4111,4293,3933,4115,4297       | -4.99    | -2.71    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 24.3             | 19.04                            | 6   | 20288,20491,20694,20292,20495,20698 | -5.26    | -21.65   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1602.06          | 1596.73                          | 6   | 35555,35744,35933,35559,35748,35937 | -5.33    | -0.33    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1368.57          | 1363.06                          | 6   | 9928,10103,10278,9932,10107,10282   | -5.51    | -0.4     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 23.92            | 18.4                             | 6   | 25769,25972,26175,25773,25976,26179 | -5.52    | -23.08   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 1120.54          | 1115.01                          | 6   | 9921,10096,10271,9925,10100,10275   | -5.53    | -0.49    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 14.68            | 9.14                             | 6   | 36010,36199,36388,36014,36203,36392 | -5.54    | -37.74   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128036     | 1183.21          | 1177.54                          | 6   | 14632,14807,14982,14636,14811,14986 | -5.67    | -0.48    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 454.71           | 449.03                           | 6   | 34946,35135,35324,34950,35139,35328 | -5.68    | -1.25    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3112.77          | 3107.07                          | 6   | 12042,12217,12392,12046,12221,12396 | -5.7     | -0.18    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 26.84            | 21.13                            | 6   | 2277,2459,2641,2281,2463,2645       | -5.71    | -21.27   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 396.93           | 391.13                           | 6   | 15143,15318,15493,15147,15322,15497 | -5.8     | -1.46    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 1489.75          | 1483.83                          | 6   | 11510,11685,11860,11514,11689,11864 | -5.92    | -0.4     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 2445.49          | 2439.48                          | 6   | 16228,16403,16578,16232,16407,16582 | -6.01    | -0.25    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 1244.81          | 1238.8                           | 6   | 8878,9053,9228,8882,9057,9232       | -6.01    | -0.48    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 774.5            | 768.44                           | 6   | 30417,30606,30795,30421,30610,30799 | -6.06    | -0.78    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 73.09            | 67.01                            | 6   | 1206,1388,1570,1210,1392,1574       | -6.08    | -8.32    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 26.11            | 20.02                            | 6   | 19070,19273,19476,19074,19277,19480 | -6.09    | -23.32   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 33.57            | 27.47                            | 6   | 632,814,996,636,818,1000            | -6.1     | -18.17   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 260.75           | 254.64                           | 6   | 13561,13736,13911,13565,13740,13915 | -6.11    | -2.34    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 19.59            | 13.41                            | 6   | 23333,23536,23739,23337,23540,23743 | -6.18    | -31.55   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 377.34           | 371.11                           | 6   | 14100,14275,14450,14104,14279,14454 | -6.23    | -1.65    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 15.09            | 8.84                             | 6   | 17845,18048,18251,17849,18052,18255 | -6.25    | -41.42   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 827.16           | 820.88                           | 6   | 12000,12175,12350,12004,12179,12354 | -6.28    | -0.76    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 2727.16          | 2720.85                          | 6   | 29332,29521,29710,29336,29525,29714 | -6.31    | -0.23    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 1570.75          | 1564.35                          | 6   | 12560,12735,12910,12564,12739,12914 | -6.4     | -0.41    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 377.35           | 370.9                            | 6   | 9900,10075,10250,9904,10079,10254   | -6.45    | -1.71    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 1778.43          | 1771.96                          | 6   | 30438,30627,30816,30442,30631,30820 | -6.47    | -0.36    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 1097.75          | 1091.27                          | 6   | 33259,33448,33637,33263,33452,33641 | -6.48    | -0.59    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 73.94            | 67.44                            | 6   | 8304,8486,8668,8308,8490,8672       | -6.5     | -8.79    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 949.36           | 942.86                           | 6   | 28163,28352,28541,28167,28356,28545 | -6.5     | -0.68    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 39.83            | 33.24                            | 6   | 19693,19896,20099,19697,19900,20103 | -6.59    | -16.55   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 47.36            | 40.76                            | 6   | 2823,3005,3187,2827,3009,3191       | -6.6     | -13.94   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 25.03            | 18.42                            | 6   | 5007,5189,5371,5011,5193,5375       | -6.61    | -26.41   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2044.51          | 2037.89                          | 6   | 13603,13778,13953,13607,13782,13957 | -6.62    | -0.32    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 307.98           | 301.24                           | 6   | 28142,28331,28520,28146,28335,28524 | -6.74    | -2.19    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 66.0             | 59.13                            | 6   | 22745,22948,23151,22749,22952,23155 | -6.87    | -10.41   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 216.05           | 209.13                           | 6   | 36052,36241,36430,36056,36245,36434 | -6.92    | -3.2     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 81.3             | 74.23                            | 4   | 38873,39062,38877,39066             | -7.07    | -8.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 363.8            | 356.63                           | 6   | 3936,4118,4300,3940,4122,4304       | -7.17    | -1.97    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 6048576    | 1342.16          | 1334.32                          | 6   | 20967,21170,21373,20971,21174,21377 | -7.84    | -0.58    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 23.97            | 16.0                             | 6   | 5546,5728,5910,5550,5732,5914       | -7.97    | -33.25   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 28.6             | 20.63                            | 6   | 17852,18055,18258,17856,18059,18262 | -7.97    | -27.87   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 143.82           | 135.72                           | 6   | 6120,6302,6484,6124,6306,6488       | -8.1     | -5.63    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 2282.18          | 2273.95                          | 6   | 12581,12756,12931,12585,12760,12935 | -8.23    | -0.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 29.39            | 21.14                            | 6   | 6638,6820,7002,6642,6824,7006       | -8.25    | -28.07   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4048576    | 903.2            | 894.91                           | 6   | 20953,21156,21359,20957,21160,21363 | -8.29    | -0.92    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 2305.45          | 2297.13                          | 6   | 14653,14828,15003,14657,14832,15007 | -8.32    | -0.36    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 349.69           | 341.29                           | 6   | 5574,5756,5938,5578,5760,5942       | -8.4     | -2.4     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 973.69           | 965.25                           | 6   | 15157,15332,15507,15161,15336,15511 | -8.44    | -0.87    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 37.45            | 28.93                            | 6   | 25181,25384,25587,25185,25388,25591 | -8.52    | -22.75   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 19.47            | 10.85                            | 6   | 7191,7373,7555,7195,7377,7559       | -8.62    | -44.27   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1299.7           | 1291.02                          | 6   | 10964,11139,11314,10968,11143,11318 | -8.68    | -0.67    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 49.73            | 40.96                            | 6   | 4461,4643,4825,4465,4647,4829       | -8.77    | -17.64   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 54.32            | 45.43                            | 6   | 7737,7919,8101,7741,7923,8105       | -8.89    | -16.37   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 428.34           | 419.13                           | 6   | 7758,7940,8122,7762,7944,8126       | -9.21    | -2.15    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 19.79            | 10.38                            | 6   | 93,275,457,97,279,461               | -9.41    | -47.55   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1379.42          | 1369.89                          | 6   | 28177,28366,28555,28181,28370,28559 | -9.53    | -0.69    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 468.78           | 459.03                           | 6   | 27015,27204,27393,27019,27208,27397 | -9.75    | -2.08    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 1697.08          | 1687.32                          | 6   | 31593,31782,31971,31597,31786,31975 | -9.76    | -0.58    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 1453.63          | 1443.69                          | 6   | 33266,33455,33644,33270,33459,33648 | -9.94    | -0.68    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 620.68           | 610.26                           | 6   | 18538,18741,18944,18542,18745,18948 | -10.42   | -1.68    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 28.16            | 17.64                            | 6   | 2816,2998,3180,2820,3002,3184       | -10.52   | -37.36   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 24.99            | 14.2                             | 6   | 24551,24754,24957,24555,24758,24961 | -10.79   | -43.18   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3027.33          | 3016.53                          | 6   | 9417,9592,9767,9421,9596,9771       | -10.8    | -0.36    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 49.52            | 38.68                            | 6   | 24558,24761,24964,24562,24765,24968 | -10.84   | -21.89   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 381.95           | 370.97                           | 6   | 32111,32300,32489,32115,32304,32493 | -10.98   | -2.87    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 38.41            | 27.35                            | 6   | 17264,17467,17670,17268,17471,17674 | -11.06   | -28.79   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2272.5           | 2261.33                          | 6   | 9403,9578,9753,9407,9582,9757       | -11.17   | -0.49    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 103.07           | 91.87                            | 6   | 2830,3012,3194,2834,3016,3198       | -11.2    | -10.87   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 1719.29          | 1707.87                          | 6   | 11517,11692,11867,11521,11696,11871 | -11.42   | -0.66    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 53.22            | 41.24                            | 6   | 2284,2466,2648,2288,2470,2652       | -11.98   | -22.51   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 2107.43          | 2095.17                          | 6   | 33280,33469,33658,33284,33473,33662 | -12.26   | -0.58    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 2378.29          | 2365.85                          | 6   | 15185,15360,15535,15189,15364,15539 | -12.44   | -0.52    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 52.54            | 40.05                            | 6   | 19077,19280,19483,19081,19284,19487 | -12.49   | -23.77   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1793.83          | 1781.34                          | 6   | 9942,10117,10292,9946,10121,10296   | -12.49   | -0.7     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 1969.88          | 1956.93                          | 6   | 12021,12196,12371,12025,12200,12375 | -12.95   | -0.66    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1574.57          | 1561.59                          | 6   | 32139,32328,32517,32143,32332,32521 | -12.98   | -0.82    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 144.49           | 131.07                           | 6   | 8311,8493,8675,8315,8497,8679       | -13.42   | -9.29    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 2971.62          | 2958.04                          | 6   | 10999,11174,11349,11003,11178,11353 | -13.58   | -0.46    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 33.35            | 19.56                            | 6   | 7198,7380,7562,7202,7384,7566       | -13.79   | -41.35   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 47.45            | 33.57                            | 6   | 5014,5196,5378,5018,5200,5382       | -13.88   | -29.25   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 67.54            | 53.61                            | 6   | 17271,17474,17677,17275,17478,17681 | -13.93   | -20.62   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 1974.36          | 1960.18                          | 6   | 10978,11153,11328,10982,11157,11332 | -14.18   | -0.72    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2664.51          | 2649.93                          | 6   | 14660,14835,15010,14664,14839,15014 | -14.58   | -0.55    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 1317.05          | 1302.46                          | 6   | 31005,31194,31383,31009,31198,31387 | -14.59   | -1.11    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 833.58           | 818.99                           | 6   | 1759,1941,2123,1763,1945,2127       | -14.59   | -1.75    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 695.13           | 680.17                           | 6   | 5581,5763,5945,5585,5767,5949       | -14.96   | -2.15    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 2243.2           | 2228.24                          | 6   | 33854,34043,34232,33858,34047,34236 | -14.96   | -0.67    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 844.28           | 829.28                           | 6   | 29857,30046,30235,29861,30050,30239 | -15.0    | -1.78    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1168.5           | 1153.39                          | 6   | 28170,28359,28548,28174,28363,28552 | -15.11   | -1.29    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 3276.73          | 3261.4                           | 6   | 11006,11181,11356,11010,11185,11360 | -15.33   | -0.47    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 1113.58          | 1098.2                           | 6   | 30424,30613,30802,30428,30617,30806 | -15.38   | -1.38    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 67.07            | 51.68                            | 6   | 25188,25391,25594,25192,25395,25598 | -15.39   | -22.95   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 849.56           | 834.11                           | 6   | 7765,7947,8129,7769,7951,8133       | -15.45   | -1.82    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 710.25           | 694.56                           | 6   | 18545,18748,18951,18549,18752,18955 | -15.69   | -2.21    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 2467.05          | 2450.91                          | 6   | 30452,30641,30830,30456,30645,30834 | -16.14   | -0.65    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 94.52            | 78.16                            | 6   | 3922,4104,4286,3926,4108,4290       | -16.36   | -17.31   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 1530.37          | 1513.92                          | 6   | 31012,31201,31390,31016,31205,31394 | -16.45   | -1.07    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 57.83            | 41.35                            | 6   | 6645,6827,7009,6649,6831,7013       | -16.48   | -28.5    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 72.23            | 55.41                            | 6   | 19700,19903,20106,19704,19907,20110 | -16.82   | -23.29   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 42.39            | 25.38                            | 6   | 21513,21716,21919,21517,21720,21923 | -17.01   | -40.13   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 110.23           | 93.2                             | 6   | 7744,7926,8108,7748,7930,8112       | -17.03   | -15.45   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 58.6             | 41.34                            | 6   | 17859,18062,18265,17863,18066,18269 | -17.26   | -29.45   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1565.84          | 1548.21                          | 6   | 14639,14814,14989,14643,14818,14993 | -17.63   | -1.13    |
