+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 39.75                            | 38.15                              | 6   | 34348,34537,34726,34346,34535,34724 | -4.03    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.74                             | 0.71                               | 6   | 1105,1287,1469,1103,1285,1467       | -4.05    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 84.58                            | 81.15                              | 6   | 31527,31716,31905,31525,31714,31903 | -4.06    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 11.57                            | 11.1                               | 6   | 2813,2995,3177,2811,2993,3175       | -4.06    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.98                             | 0.94                               | 6   | 2204,2386,2568,2202,2384,2566       | -4.08    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.98                             | 0.94                               | 6   | 2750,2932,3114,2748,2930,3112       | -4.08    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 269.88                           | 258.84                             | 4   | 38891,39080,38889,39078             | -4.09    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 0.96                             | 0.92                               | 6   | 33718,33907,34096,33716,33905,34094 | -4.17    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 1922.78                          | 1842.6                             | 6   | 31030,31219,31408,31028,31217,31406 | -4.17    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 16.68                            | 15.98                              | 6   | 33200,33389,33578,33198,33387,33576 | -4.2     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 1343.38                          | 1286.91                            | 6   | 33837,34026,34215,33835,34024,34213 | -4.2     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.71                             | 0.68                               | 6   | 30876,31065,31254,30874,31063,31252 | -4.23    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.46                             | 0.44                               | 6   | 33137,33326,33515,33135,33324,33513 | -4.35    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.14                             | 1.09                               | 6   | 566,748,930,564,746,928             | -4.39    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 45.44                            | 43.37                              | 6   | 30946,31135,31324,30944,31133,31322 | -4.56    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 12.5                             | 11.92                              | 6   | 5543,5725,5907,5541,5723,5905       | -4.64    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 4.65                             | 4.43                               | 6   | 23939,24142,24345,23937,24140,24343 | -4.73    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 558.29                           | 531.67                             | 6   | 29854,30043,30232,29852,30041,30230 | -4.77    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 4.18                             | 3.98                               | 6   | 12998,13173,13348,12996,13171,13346 | -4.78    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 61.49                            | 58.51                              | 6   | 32087,32276,32465,32085,32274,32463 | -4.85    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 1770.69                          | 1684.83                            | 6   | 29896,30085,30274,29894,30083,30272 | -4.85    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 53.65                            | 51.04                              | 6   | 26410,26613,26816,26408,26611,26814 | -4.86    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 61.75                            | 58.74                              | 6   | 33788,33977,34166,33786,33975,34164 | -4.87    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 1.64                             | 1.56                               | 6   | 19046,19249,19452,19044,19247,19450 | -4.88    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 0.41                             | 0.39                               | 6   | 17800,18003,18206,17798,18001,18204 | -4.88    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.41                             | 0.39                               | 6   | 29168,29357,29546,29166,29355,29544 | -4.88    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 3048576    | 711.19                           | 675.81                             | 6   | 22777,22980,23183,22775,22978,23181 | -4.97    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.4                              | 0.38                               | 6   | 11892,12067,12242,11890,12065,12240 | -5.0     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 6702.98                          | 6362.57                            | 2   | 38975,38973                         | -5.08    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.74                             | 2.6                                | 6   | 6614,6796,6978,6612,6794,6976       | -5.11    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 7.75                             | 7.35                               | 6   | 33760,33949,34138,33758,33947,34136 | -5.16    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.58                             | 0.55                               | 6   | 552,734,916,550,732,914             | -5.17    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 3.08                             | 2.92                               | 6   | 16659,16834,17009,16657,16832,17007 | -5.19    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 9.53                             | 9.02                               | 6   | 16148,16323,16498,16146,16321,16496 | -5.35    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.56                             | 0.53                               | 6   | 6,188,370,4,186,368                 | -5.36    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.37                             | 0.35                               | 6   | 35958,36147,36336,35956,36145,36334 | -5.41    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 42.83                            | 40.48                              | 6   | 32647,32836,33025,32645,32834,33023 | -5.49    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 34.72                            | 32.81                              | 6   | 9876,10051,10226,9874,10049,10224   | -5.5     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.27                             | 1.2                                | 6   | 6579,6761,6943,6577,6759,6941       | -5.51    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8048576    | 1753.31                          | 1656.63                            | 6   | 19767,19970,20173,19765,19968,20171 | -5.51    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.54                             | 0.51                               | 6   | 16099,16274,16449,16097,16272,16447 | -5.56    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 1.77                             | 1.67                               | 6   | 7692,7874,8056,7690,7872,8054       | -5.65    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 0.53                             | 0.5                                | 6   | 19641,19844,20047,19639,19842,20045 | -5.66    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 1302.46                          | 1228.67                            | 6   | 31009,31198,31387,31007,31196,31385 | -5.67    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 1.76                             | 1.66                               | 6   | 6600,6782,6964,6598,6780,6962       | -5.68    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 6.75                             | 6.36                               | 6   | 29784,29973,30162,29782,29971,30160 | -5.78    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 127.57                           | 120.19                             | 6   | 25199,25402,25605,25197,25400,25603 | -5.79    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 2102.38                          | 1980.28                            | 6   | 31037,31226,31415,31035,31224,31413 | -5.81    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 5.3                              | 4.99                               | 6   | 18465,18668,18871,18463,18666,18869 | -5.85    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 204.87                           | 192.79                             | 6   | 18507,18710,18913,18505,18708,18911 | -5.9     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 10.67                            | 10.04                              | 6   | 11437,11612,11787,11435,11610,11785 | -5.9     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 1600.99                          | 1506.24                            | 6   | 29889,30078,30267,29887,30076,30265 | -5.92    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 1.35                             | 1.27                               | 6   | 22091,22294,22497,22089,22292,22495 | -5.93    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.18                             | 1.11                               | 6   | 34852,35041,35230,34850,35039,35228 | -5.93    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 0.67                             | 0.63                               | 6   | 18430,18633,18836,18428,18631,18834 | -5.97    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 22.62                            | 21.25                              | 6   | 27537,27726,27915,27535,27724,27913 | -6.06    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 0.33                             | 0.31                               | 6   | 17793,17996,18199,17791,17994,18197 | -6.06    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 0.33                             | 0.31                               | 6   | 23274,23477,23680,23272,23475,23678 | -6.06    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 1513.92                          | 1421.6                             | 6   | 31016,31205,31394,31014,31203,31392 | -6.1     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.31                             | 1.23                               | 6   | 27,209,391,25,207,389               | -6.11    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.49                             | 0.46                               | 6   | 30869,31058,31247,30867,31056,31245 | -6.12    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.65                             | 0.61                               | 6   | 29742,29931,30120,29740,29929,30118 | -6.15    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 1421.41                          | 1333.48                            | 6   | 29882,30071,30260,29880,30069,30258 | -6.19    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.12                             | 1.05                               | 6   | 1658,1840,2022,1656,1838,2020       | -6.25    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 2.07                             | 1.94                               | 6   | 14027,14202,14377,14025,14200,14375 | -6.28    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.79                             | 0.74                               | 6   | 38240,38429,38618,38238,38427,38616 | -6.33    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.63                             | 0.59                               | 6   | 16624,16799,16974,16622,16797,16972 | -6.35    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 0.63                             | 0.59                               | 6   | 33711,33900,34089,33709,33898,34087 | -6.35    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 15.52                            | 14.53                              | 6   | 9330,9505,9680,9328,9503,9678       | -6.38    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.62                             | 0.58                               | 6   | 1644,1826,2008,1642,1824,2006       | -6.45    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 9.13                             | 8.54                               | 6   | 10373,10548,10723,10371,10546,10721 | -6.46    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 6.62                             | 6.18                               | 6   | 9855,10030,10205,9853,10028,10203   | -6.65    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.3                              | 0.28                               | 6   | 18367,18570,18773,18365,18568,18771 | -6.67    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 0.3                              | 0.28                               | 6   | 19613,19816,20019,19611,19814,20017 | -6.67    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 0.3                              | 0.28                               | 6   | 20208,20411,20614,20206,20409,20612 | -6.67    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 0.3                              | 0.28                               | 6   | 25094,25297,25500,25092,25295,25498 | -6.67    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 6.24                             | 5.82                               | 6   | 33186,33375,33564,33184,33373,33562 | -6.73    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 1.78                             | 1.66                               | 6   | 21482,21685,21888,21480,21683,21886 | -6.74    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.48                             | 1.38                               | 6   | 6593,6775,6957,6591,6773,6955       | -6.76    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.74                             | 0.69                               | 6   | 15056,15231,15406,15054,15229,15404 | -6.76    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 1084.98                          | 1010.22                            | 6   | 31002,31191,31380,31000,31189,31378 | -6.89    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 0.29                             | 0.27                               | 6   | 22049,22252,22455,22047,22250,22453 | -6.9     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.29                             | 0.27                               | 6   | 33123,33312,33501,33121,33310,33499 | -6.9     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 1.01                             | 0.94                               | 6   | 21475,21678,21881,21473,21676,21879 | -6.93    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.43                             | 0.4                                | 6   | 28601,28790,28979,28599,28788,28977 | -6.98    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.14                             | 1.06                               | 6   | 1119,1301,1483,1117,1299,1481       | -7.02    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 1.14                             | 1.06                               | 6   | 20873,21076,21279,20871,21074,21277 | -7.02    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 20.88                            | 19.41                              | 6   | 15112,15287,15462,15110,15285,15460 | -7.04    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 2.83                             | 2.63                               | 6   | 17240,17443,17646,17238,17441,17644 | -7.07    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.7                              | 0.65                               | 6   | 22693,22896,23099,22691,22894,23097 | -7.14    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 0.42                             | 0.39                               | 6   | 22679,22882,23085,22677,22880,23083 | -7.14    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 0.56                             | 0.52                               | 6   | 20243,20446,20649,20241,20444,20647 | -7.14    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.28                             | 0.26                               | 6   | 23239,23442,23645,23237,23440,23643 | -7.14    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 11.3                             | 10.49                              | 6   | 16687,16862,17037,16685,16860,17035 | -7.17    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 1233.09                          | 1144.44                            | 6   | 29875,30064,30253,29873,30062,30251 | -7.19    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.86                             | 3.58                               | 6   | 10359,10534,10709,10357,10532,10707 | -7.25    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 4.8                              | 4.45                               | 6   | 29217,29406,29595,29215,29404,29593 | -7.29    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 3.41                             | 3.16                               | 6   | 21496,21699,21902,21494,21697,21900 | -7.33    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 5.17                             | 4.79                               | 6   | 34313,34502,34691,34311,34500,34689 | -7.35    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 16.83                            | 15.59                              | 6   | 30365,30554,30743,30363,30552,30741 | -7.37    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 7.57                             | 7.01                               | 6   | 1714,1896,2078,1712,1894,2076       | -7.4     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.54                             | 0.5                                | 6   | 13474,13649,13824,13472,13647,13822 | -7.41    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.27                             | 0.25                               | 6   | 17149,17352,17555,17147,17350,17553 | -7.41    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.27                             | 0.25                               | 6   | 23841,24044,24247,23839,24042,24245 | -7.41    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 2.01                             | 1.86                               | 6   | 18451,18654,18857,18449,18652,18855 | -7.46    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 10.02                            | 9.26                               | 6   | 8812,8987,9162,8810,8985,9160       | -7.58    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.18                             | 1.09                               | 6   | 10863,11038,11213,10861,11036,11211 | -7.63    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 2.87                             | 2.65                               | 6   | 31464,31653,31842,31462,31651,31840 | -7.67    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.56                             | 1.44                               | 6   | 2757,2939,3121,2755,2937,3119       | -7.69    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.52                             | 0.48                               | 6   | 10849,11024,11199,10847,11022,11197 | -7.69    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.26                             | 0.24                               | 6   | 21426,21629,21832,21424,21627,21830 | -7.69    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.26                             | 0.24                               | 6   | 19578,19781,19984,19576,19779,19982 | -7.69    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.65                             | 0.6                                | 6   | 37099,37288,37477,37097,37286,37475 | -7.69    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1048576    | 255.01                           | 235.34                             | 6   | 22763,22966,23169,22761,22964,23167 | -7.71    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.03                             | 0.95                               | 6   | 34285,34474,34663,34283,34472,34661 | -7.77    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.51                             | 0.47                               | 6   | 38233,38422,38611,38231,38420,38609 | -7.84    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 1023.69                          | 943.33                             | 6   | 29868,30057,30246,29866,30055,30244 | -7.85    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.63                             | 0.58                               | 6   | 9799,9974,10149,9797,9972,10147     | -7.94    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 44.29                            | 40.77                              | 6   | 37169,37358,37547,37167,37356,37545 | -7.95    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 16.21                            | 14.92                              | 6   | 18479,18682,18885,18477,18680,18883 | -7.96    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 10.28                            | 9.46                               | 6   | 36567,36756,36945,36565,36754,36943 | -7.98    |
