+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 24.41            | 17.22                  | 6   | 44319,44508,44697,44324,44513,44702 | -29.46   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 16.27            | 11.44                  | 6   | 35233,35422,35611,35238,35427,35616 | -29.69   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 2.15             | 1.51                   | 6   | 39153,39342,39531,39158,39347,39536 | -29.77   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 34.83            | 24.46                  | 6   | 35254,35443,35632,35259,35448,35637 | -29.77   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 108.39           | 75.91                  | 6   | 26805,27008,27211,26810,27013,27216 | -29.97   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 2.13             | 1.49                   | 6   | 12098,12273,12448,12103,12278,12453 | -30.05   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 939.4            | 650.05                 | 6   | 14814,14989,15164,14819,14994,15169 | -30.8    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 8.93             | 6.17                   | 6   | 50535,50724,50913,50540,50729,50918 | -30.91   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 17.79            | 12.27                  | 6   | 40903,41092,41281,40908,41097,41286 | -31.03   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 1276.31          | 879.59                 | 6   | 8535,8710,8885,8540,8715,8890       | -31.08   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.7              | 3.23                   | 6   | 14751,14926,15101,14756,14931,15106 | -31.28   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.61             | 1.1                    | 6   | 19826,19994,20162,19831,19999,20167 | -31.68   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 3.4              | 2.31                   | 6   | 5301,5476,5651,5306,5481,5656       | -32.06   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 27.36            | 18.53                  | 6   | 37522,37711,37900,37527,37716,37905 | -32.27   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 8.03             | 5.43                   | 6   | 49394,49583,49772,49399,49588,49777 | -32.38   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.1              | 1.42                   | 6   | 25496,25699,25902,25501,25704,25907 | -32.38   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 3671.92          | 2474.39                | 6   | 10110,10285,10460,10115,10290,10465 | -32.61   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 291.86           | 195.9                  | 6   | 5357,5532,5707,5362,5537,5712       | -32.88   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 23.79            | 15.91                  | 6   | 40350,40539,40728,40355,40544,40733 | -33.12   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 250.05           | 166.81                 | 6   | 39251,39440,39629,39256,39445,39634 | -33.29   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.68             | 1.12                   | 6   | 11552,11727,11902,11557,11732,11907 | -33.33   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1048576    | 1678.93          | 1117.5                 | 6   | 33532,33735,33938,33537,33740,33943 | -33.44   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 6648.06          | 4387.56                | 6   | 14856,15031,15206,14861,15036,15211 | -34.0    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 365.99           | 240.94                 | 6   | 15339,15514,15689,15344,15519,15694 | -34.17   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 2485.08          | 1631.65                | 6   | 11153,11328,11503,11158,11333,11508 | -34.34   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 6594.85          | 4321.82                | 6   | 15906,16081,16256,15911,16086,16261 | -34.47   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 4.66             | 3.05                   | 6   | 31635,31838,32041,31640,31843,32046 | -34.55   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 191.83           | 125.41                 | 6   | 15332,15507,15682,15337,15512,15687 | -34.62   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 135.98           | 88.59                  | 6   | 39244,39433,39622,39249,39438,39627 | -34.85   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 3825.61          | 2481.92                | 6   | 9060,9235,9410,9065,9240,9415       | -35.12   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 16.41            | 10.63                  | 6   | 8479,8654,8829,8484,8659,8834       | -35.22   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 1063.02          | 685.92                 | 6   | 8528,8703,8878,8533,8708,8883       | -35.47   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1621.33          | 1044.99                | 6   | 12196,12371,12546,12201,12376,12551 | -35.55   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 181.38           | 116.85                 | 6   | 29248,29451,29654,29253,29456,29659 | -35.58   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 6048576    | 8688.11          | 5579.32                | 6   | 32349,32552,32755,32354,32557,32760 | -35.78   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048576    | 3464.1           | 2222.94                | 6   | 25622,25825,26028,25627,25830,26033 | -35.83   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 2417.35          | 1549.56                | 6   | 12203,12378,12553,12208,12383,12558 | -35.9    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 595.03           | 380.31                 | 6   | 5364,5539,5714,5369,5544,5719       | -36.09   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 3258.9           | 2080.46                | 6   | 26840,27043,27246,26845,27048,27251 | -36.16   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 1048576    | 1793.26          | 1140.48                | 6   | 32314,32517,32720,32319,32522,32725 | -36.4    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.95             | 1.24                   | 6   | 24362,24530,24698,24367,24535,24703 | -36.41   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 7.73             | 4.91                   | 6   | 8983,9158,9333,8988,9163,9338       | -36.48   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 1731.07          | 1098.33                | 6   | 11146,11321,11496,11151,11326,11501 | -36.55   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 10077.93         | 6388.03                | 6   | 32356,32559,32762,32361,32564,32767 | -36.61   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 5.04             | 3.19                   | 6   | 3733,3908,4083,3738,3913,4088       | -36.71   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 78.97            | 49.97                  | 6   | 5343,5518,5693,5348,5523,5698       | -36.72   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 59.5             | 37.57                  | 6   | 8493,8668,8843,8498,8673,8848       | -36.86   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 17.14            | 10.78                  | 6   | 15304,15479,15654,15309,15484,15659 | -37.11   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 7.05             | 4.42                   | 6   | 15808,15983,16158,15813,15988,16163 | -37.3    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 92.2             | 57.76                  | 6   | 29241,29444,29647,29246,29449,29652 | -37.35   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 5.56             | 3.48                   | 6   | 4258,4433,4608,4263,4438,4613       | -37.41   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 1404.36          | 878.82                 | 6   | 15360,15535,15710,15365,15540,15715 | -37.42   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1048576    | 1519.9           | 947.37                 | 6   | 28051,28254,28457,28056,28259,28462 | -37.67   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 7.05             | 4.39                   | 6   | 11083,11258,11433,11088,11263,11438 | -37.73   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 5.47             | 3.38                   | 6   | 2683,2858,3033,2688,2863,3038       | -38.21   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 7.6              | 4.67                   | 6   | 14758,14933,15108,14763,14938,15113 | -38.55   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 20.75            | 12.75                  | 6   | 10047,10222,10397,10052,10227,10402 | -38.55   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 3048576    | 4145.29          | 2536.3                 | 6   | 29283,29486,29689,29288,29491,29694 | -38.81   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 13.23            | 8.07                   | 6   | 15815,15990,16165,15820,15995,16170 | -39.0    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4048576    | 5492.58          | 3331.35                | 6   | 29290,29493,29696,29295,29498,29701 | -39.35   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048576    | 3264.6           | 1977.4                 | 6   | 33539,33742,33945,33544,33747,33950 | -39.43   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 449.14           | 272.04                 | 6   | 25601,25804,26007,25606,25809,26012 | -39.43   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 2.23             | 1.35                   | 6   | 26105,26308,26511,26110,26313,26516 | -39.46   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048576    | 2777.5           | 1679.85                | 6   | 31103,31306,31509,31108,31311,31514 | -39.52   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 7.4              | 4.46                   | 6   | 45992,46181,46370,45997,46186,46375 | -39.73   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.66             | 1.0                    | 6   | 49919,50108,50297,49924,50113,50302 | -39.76   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 7.76             | 4.64                   | 6   | 48827,49016,49205,48832,49021,49210 | -40.21   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 61.62            | 36.8                   | 6   | 42632,42821,43010,42637,42826,43015 | -40.28   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 7.16             | 4.27                   | 6   | 12658,12833,13008,12663,12838,13013 | -40.36   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 194.8            | 116.08                 | 6   | 28030,28233,28436,28035,28238,28441 | -40.41   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 9.77             | 5.82                   | 6   | 2690,2865,3040,2695,2870,3045       | -40.43   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 61.48            | 36.62                  | 6   | 41498,41687,41876,41503,41692,41881 | -40.44   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048576    | 2954.26          | 1754.08                | 6   | 29885,30088,30291,29890,30093,30296 | -40.63   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 31.47            | 18.68                  | 6   | 8486,8661,8836,8491,8666,8841       | -40.64   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 5048576    | 8096.17          | 4792.37                | 6   | 33560,33763,33966,33565,33768,33971 | -40.81   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 11.82            | 6.99                   | 6   | 52236,52425,52614,52241,52430,52619 | -40.86   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 115.16           | 68.09                  | 6   | 25587,25790,25993,25592,25795,25998 | -40.87   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 3652.84          | 2159.41                | 6   | 11160,11335,11510,11165,11340,11515 | -40.88   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4048576    | 5911.9           | 3482.21                | 6   | 28072,28275,28478,28077,28280,28483 | -41.1    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4048576    | 5496.54          | 3237.06                | 6   | 31117,31320,31523,31122,31325,31528 | -41.11   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 59.16            | 34.77                  | 6   | 15318,15493,15668,15323,15498,15673 | -41.23   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 12.02            | 7.05                   | 6   | 12140,12315,12490,12145,12320,12495 | -41.35   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 149.65           | 87.56                  | 6   | 37543,37732,37921,37548,37737,37926 | -41.49   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 6.48             | 3.79                   | 6   | 13708,13883,14058,13713,13888,14063 | -41.51   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 647.83           | 378.82                 | 6   | 4314,4489,4664,4319,4494,4669       | -41.52   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 524288     | 714.86           | 418.01                 | 6   | 29262,29465,29668,29267,29470,29673 | -41.53   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 560.09           | 327.37                 | 6   | 10082,10257,10432,10087,10262,10437 | -41.55   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4048576    | 6448.12          | 3765.7                 | 6   | 33553,33756,33959,33558,33761,33964 | -41.6    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 9.0              | 5.25                   | 6   | 44858,45047,45236,44863,45052,45241 | -41.67   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 7.34             | 4.28                   | 6   | 10033,10208,10383,10038,10213,10388 | -41.69   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 6048576    | 9667.95          | 5635.58                | 6   | 33567,33770,33973,33572,33775,33978 | -41.71   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1048576    | 1426.53          | 830.74                 | 6   | 31096,31299,31502,31101,31304,31507 | -41.76   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 14478.93         | 8430.53                | 6   | 33588,33791,33994,33593,33796,33999 | -41.77   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 12774.18         | 7431.0                 | 6   | 26882,27085,27288,26887,27090,27293 | -41.83   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 39.11            | 22.74                  | 6   | 10054,10229,10404,10059,10234,10409 | -41.86   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 6.88             | 4.0                    | 6   | 12133,12308,12483,12138,12313,12488 | -41.86   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3048576    | 4863.02          | 2823.33                | 6   | 33546,33749,33952,33551,33754,33957 | -41.94   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 287.36           | 166.83                 | 6   | 9025,9200,9375,9030,9205,9380       | -41.94   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3048576    | 4142.34          | 2402.96                | 6   | 31110,31313,31516,31115,31318,31521 | -41.99   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 11221.06         | 6509.01                | 6   | 26875,27078,27281,26880,27083,27286 | -41.99   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 8025.27          | 4651.55                | 6   | 26861,27064,27267,26866,27069,27272 | -42.04   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 112.6            | 65.12                  | 6   | 15325,15500,15675,15330,15505,15680 | -42.17   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 839.36           | 485.33                 | 6   | 26826,27029,27232,26831,27034,27237 | -42.18   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 11272.13         | 6515.01                | 6   | 33574,33777,33980,33579,33782,33985 | -42.2    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 14417.1          | 8323.6                 | 6   | 26889,27092,27295,26894,27097,27300 | -42.27   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 3048576    | 4843.09          | 2794.18                | 6   | 26847,27050,27253,26852,27055,27258 | -42.31   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 12880.97         | 7425.56                | 6   | 33581,33784,33987,33586,33789,33992 | -42.35   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 3048576    | 4378.27          | 2520.19                | 6   | 29892,30095,30298,29897,30100,30303 | -42.44   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 114.18           | 65.69                  | 6   | 8500,8675,8850,8505,8680,8855       | -42.47   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 9656.37          | 5551.12                | 6   | 26868,27071,27274,26873,27076,27279 | -42.51   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 12.25            | 7.04                   | 6   | 11090,11265,11440,11095,11270,11445 | -42.53   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 10932.4          | 6268.71                | 6   | 31145,31348,31551,31150,31353,31556 | -42.66   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 6444.4           | 3687.27                | 6   | 26854,27057,27260,26859,27062,27265 | -42.78   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 1687.44          | 963.55                 | 6   | 26833,27036,27239,26838,27041,27244 | -42.9    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 2.3              | 1.31                   | 6   | 11041,11216,11391,11046,11221,11396 | -43.04   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 8.3              | 4.72                   | 6   | 44298,44487,44676,44303,44492,44681 | -43.13   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 524288     | 760.98           | 431.07                 | 6   | 28044,28247,28450,28049,28252,28455 | -43.35   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 524288     | 760.68           | 430.86                 | 6   | 29871,30074,30277,29876,30079,30282 | -43.36   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2048576    | 2985.44          | 1689.94                | 6   | 28058,28261,28464,28063,28266,28469 | -43.39   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 2.07             | 1.17                   | 6   | 31579,31782,31985,31584,31787,31990 | -43.48   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 9048576    | 12267.81         | 6928.4                 | 6   | 29325,29528,29731,29330,29533,29736 | -43.52   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 9048576    | 12253.51         | 6919.52                | 6   | 31152,31355,31558,31157,31360,31563 | -43.53   |
