+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.81     | 2.05                               | 6   | 24907,25110,25313,24910,25113,25316 | 13.26    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.37     | 2.68                               | 6   | 15275,15450,15625,15278,15453,15628 | 13.08    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 740.73   | 836.16                             | 6   | 9577,9752,9927,9580,9755,9930       | 12.88    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.01     | 1.14                               | 6   | 24361,24529,24697,24364,24532,24700 | 12.87    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 2.27     | 2.56                               | 6   | 14218,14393,14568,14221,14396,14571 | 12.78    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 2.82     | 3.18                               | 6   | 23388,23556,23724,23391,23559,23727 | 12.77    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.18     | 1.33                               | 6   | 14183,14358,14533,14186,14361,14536 | 12.71    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.35     | 1.52                               | 6   | 44262,44451,44640,44265,44454,44643 | 12.59    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.04     | 1.17                               | 6   | 44822,45011,45200,44825,45014,45203 | 12.5     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1941.66  | 2183.47                            | 6   | 9612,9787,9962,9615,9790,9965       | 12.45    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 134.15   | 150.75                             | 6   | 9556,9731,9906,9559,9734,9909       | 12.37    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.97     | 1.09                               | 6   | 21337,21505,21673,21340,21508,21676 | 12.37    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.07     | 1.2                                | 4   | 53894,54083,53897,54086             | 12.15    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1702.3   | 1908.76                            | 6   | 9605,9780,9955,9608,9783,9958       | 12.13    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 386.45   | 433.21                             | 6   | 34728,34917,35106,34731,34920,35109 | 12.1     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 107.31   | 120.24                             | 6   | 34714,34903,35092,34717,34906,35095 | 12.05    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 24.12    | 27.02                              | 6   | 30451,30654,30857,30454,30657,30860 | 12.02    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.0      | 2.24                               | 6   | 10011,10186,10361,10014,10189,10364 | 12.0     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 2.01     | 2.25                               | 6   | 15268,15443,15618,15271,15446,15621 | 11.94    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 4266.01  | 4774.83                            | 6   | 34770,34959,35148,34773,34962,35151 | 11.93    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 5003.5   | 5596.99                            | 6   | 34777,34966,35155,34780,34969,35158 | 11.86    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.61     | 1.8                                | 6   | 43121,43310,43499,43124,43313,43502 | 11.8     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1487.72  | 1661.58                            | 6   | 9598,9773,9948,9601,9776,9951       | 11.69    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 2.74     | 3.06                               | 6   | 29191,29394,29597,29194,29397,29600 | 11.68    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 2163.11  | 2414.56                            | 6   | 9619,9794,9969,9622,9797,9972       | 11.62    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.04     | 1.16                               | 6   | 48791,48980,49169,48794,48983,49172 | 11.54    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.13     | 1.26                               | 6   | 26706,26909,27112,26709,26912,27115 | 11.5     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 10.35    | 11.54                              | 6   | 11621,11796,11971,11624,11799,11974 | 11.5     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 261.9    | 291.76                             | 6   | 16388,16563,16738,16391,16566,16741 | 11.4     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 986.35   | 1097.78                            | 6   | 9584,9759,9934,9587,9762,9937       | 11.3     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 282768     | 1983.17  | 2206.15                            | 6   | 17970,18138,18306,17973,18141,18309 | 11.24    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1989.33  | 2212.82                            | 6   | 16437,16612,16787,16440,16615,16790 | 11.23    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 71.03    | 79.0                               | 6   | 9549,9724,9899,9552,9727,9902       | 11.22    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 66.79    | 74.28                              | 6   | 35841,36030,36219,35844,36033,36222 | 11.21    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 747.0    | 830.31                             | 6   | 16402,16577,16752,16405,16580,16755 | 11.15    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 18.79    | 20.88                              | 6   | 14253,14428,14603,14256,14431,14606 | 11.12    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 157768     | 1125.96  | 1251.1                             | 6   | 17942,18110,18278,17945,18113,18281 | 11.11    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.9      | 1.0                                | 6   | 44815,45004,45193,44818,45007,45196 | 11.11    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 9.31     | 10.34                              | 6   | 26181,26384,26587,26184,26387,26590 | 11.06    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 3641.97  | 4042.48                            | 6   | 34763,34952,35141,34766,34955,35144 | 11.0     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 3647.52  | 4047.78                            | 6   | 42134,42323,42512,42137,42326,42515 | 10.97    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.84     | 2.04                               | 6   | 43702,43891,44080,43705,43894,44083 | 10.87    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 71.12    | 78.84                              | 6   | 16374,16549,16724,16377,16552,16727 | 10.85    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.86     | 3.17                               | 6   | 43709,43898,44087,43712,43901,44090 | 10.84    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 23.13    | 25.6                               | 6   | 52851,53040,53229,52854,53043,53232 | 10.68    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 3.22     | 3.56                               | 6   | 38599,38788,38977,38602,38791,38980 | 10.56    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 5.15     | 5.69                               | 6   | 5839,6014,6189,5842,6017,6192       | 10.49    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1495.69  | 1651.57                            | 6   | 42113,42302,42491,42116,42305,42494 | 10.42    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 2.79     | 3.08                               | 6   | 30416,30619,30822,30419,30622,30825 | 10.39    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 6519.86  | 7191.89                            | 6   | 42162,42351,42540,42165,42354,42543 | 10.31    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 2891.03  | 3187.13                            | 6   | 34756,34945,35134,34759,34948,35137 | 10.24    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.98     | 1.08                               | 6   | 24872,25075,25278,24875,25078,25281 | 10.2     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.28     | 1.41                               | 6   | 12608,12783,12958,12611,12786,12961 | 10.16    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.48     | 1.63                               | 6   | 18327,18495,18663,18330,18498,18666 | 10.14    |
