+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 1887.11  | 1975.18          | 6   | 3284,3459,3634,3285,3460,3635       | 88.07    | 4.67     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 3732.45  | 3820.26          | 6   | 12727,12902,13077,12728,12903,13078 | 87.81    | 2.35     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 1013.76  | 1101.55          | 6   | 16409,16584,16759,16410,16585,16760 | 87.79    | 8.66     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2809.36  | 2896.59          | 6   | 4873,5048,5223,4874,5049,5224       | 87.23    | 3.1      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 503.12   | 588.26           | 6   | 15345,15520,15695,15346,15521,15696 | 85.14    | 16.92    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 342.05   | 425.43           | 6   | 27434,27637,27840,27435,27638,27841 | 83.38    | 24.38    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 126518     | 1928.16  | 2011.54          | 6   | 19951,20119,20287,19952,20120,20288 | 83.38    | 4.32     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 524288     | 820.61   | 902.76           | 6   | 25607,25810,26013,25608,25811,26014 | 82.15    | 10.01    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 189018     | 1424.99  | 1506.87          | 6   | 24501,24669,24837,24502,24670,24838 | 81.88    | 5.75     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1870.5   | 1949.95          | 6   | 4859,5034,5209,4860,5035,5210       | 79.45    | 4.25     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 126518     | 1935.15  | 2012.39          | 6   | 22471,22639,22807,22472,22640,22808 | 77.24    | 3.99     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 3182.11  | 3258.9           | 6   | 26839,27042,27245,26840,27043,27246 | 76.79    | 2.41     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 2364.62  | 2440.96          | 6   | 3291,3466,3641,3292,3467,3642       | 76.34    | 3.23     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1515.87  | 1592.12          | 6   | 14302,14477,14652,14303,14478,14653 | 76.25    | 5.03     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 509.0    | 583.12           | 6   | 16395,16570,16745,16396,16571,16746 | 74.12    | 14.56    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3761.41  | 3835.42          | 6   | 4887,5062,5237,4888,5063,5238       | 74.01    | 1.97     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 3310.96  | 3384.58          | 6   | 5930,6105,6280,5931,6106,6281       | 73.62    | 2.22     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 770.31   | 841.45           | 6   | 26230,26433,26636,26231,26434,26637 | 71.14    | 9.24     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 157768     | 2410.36  | 2480.3           | 6   | 19958,20126,20294,19959,20127,20295 | 69.94    | 2.9      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 189018     | 1383.2   | 1452.84          | 6   | 17949,18117,18285,17950,18118,18286 | 69.64    | 5.03     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 126518     | 914.26   | 983.02           | 6   | 17935,18103,18271,17936,18104,18272 | 68.76    | 7.52     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 740.73   | 808.92           | 6   | 9577,9752,9927,9578,9753,9928       | 68.19    | 9.21     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 95268      | 1446.84  | 1514.36          | 6   | 19944,20112,20280,19945,20113,20281 | 67.52    | 4.67     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2812.35  | 2879.81          | 6   | 5923,6098,6273,5924,6099,6274       | 67.46    | 2.4      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 9764.39  | 9831.58          | 6   | 13812,13987,14162,13813,13988,14163 | 67.19    | 0.69     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3272.54  | 3338.02          | 6   | 2255,2430,2605,2256,2431,2606       | 65.48    | 2.0      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2836.86  | 2901.62          | 6   | 2248,2423,2598,2249,2424,2599       | 64.76    | 2.28     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1404.92  | 1468.81          | 6   | 2227,2402,2577,2228,2403,2578       | 63.89    | 4.55     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 2506.12  | 2568.98          | 6   | 12720,12895,13070,12721,12896,13071 | 62.86    | 2.51     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 126518     | 960.55   | 1022.27          | 6   | 24487,24655,24823,24488,24656,24824 | 61.72    | 6.43     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1532.42  | 1592.06          | 6   | 11677,11852,12027,11678,11853,12028 | 59.64    | 3.89     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2340.07  | 2399.18          | 6   | 4866,5041,5216,4867,5042,5217       | 59.11    | 2.53     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 103.96   | 161.86           | 6   | 24991,25194,25397,24992,25195,25398 | 57.9     | 55.69    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 747.0    | 804.23           | 6   | 16402,16577,16752,16403,16578,16753 | 57.23    | 7.66     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 504.79   | 561.04           | 6   | 9570,9745,9920,9571,9746,9921       | 56.25    | 11.14    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 136.59   | 191.83           | 6   | 15331,15506,15681,15332,15507,15682 | 55.24    | 40.44    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 1632.26  | 1687.44          | 6   | 26832,27035,27238,26833,27036,27239 | 55.18    | 3.38     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 2378.68  | 2433.49          | 6   | 5916,6091,6266,5917,6092,6267       | 54.81    | 2.3      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 648.75   | 703.47           | 6   | 11131,11306,11481,11132,11307,11482 | 54.72    | 8.43     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 264.64   | 318.53           | 6   | 13231,13406,13581,13232,13407,13582 | 53.89    | 20.36    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1418.88  | 1472.42          | 6   | 3277,3452,3627,3278,3453,3628       | 53.54    | 3.77     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 10979.01 | 11032.44         | 6   | 13819,13994,14169,13820,13995,14170 | 53.43    | 0.49     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 1907.35  | 1960.19          | 6   | 5909,6084,6259,5910,6085,6260       | 52.84    | 2.77     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128036     | 1024.02  | 1076.65          | 6   | 14295,14470,14645,14296,14471,14646 | 52.63    | 5.14     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 741.32   | 793.73           | 6   | 14806,14981,15156,14807,14982,15157 | 52.41    | 7.07     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1421.5   | 1472.54          | 6   | 4852,5027,5202,4853,5028,5203       | 51.04    | 3.59     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 1020.42  | 1071.05          | 6   | 11670,11845,12020,11671,11846,12021 | 50.63    | 4.96     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 157768     | 1187.65  | 1238.23          | 6   | 24494,24662,24830,24495,24663,24831 | 50.58    | 4.26     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 95268      | 696.38   | 743.26           | 6   | 17928,18096,18264,17929,18097,18265 | 46.88    | 6.73     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 95268      | 1461.47  | 1508.28          | 6   | 22464,22632,22800,22465,22633,22801 | 46.81    | 3.2      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64018      | 971.15   | 1017.22          | 6   | 19937,20105,20273,19938,20106,20274 | 46.07    | 4.74     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 392.73   | 438.17           | 6   | 26223,26426,26629,26224,26427,26630 | 45.44    | 11.57    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 69.28    | 114.18           | 6   | 8499,8674,8849,8500,8675,8850       | 44.9     | 64.81    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 64018      | 467.3    | 512.01           | 6   | 17921,18089,18257,17922,18090,18258 | 44.71    | 9.57     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 172.16   | 216.68           | 6   | 27427,27630,27833,27428,27631,27834 | 44.52    | 25.86    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 953.65   | 997.84           | 6   | 3270,3445,3620,3271,3446,3621       | 44.19    | 4.63     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 518.35   | 562.48           | 6   | 14288,14463,14638,14289,14464,14639 | 44.13    | 8.51     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1911.27  | 1954.48          | 6   | 2234,2409,2584,2235,2410,2585       | 43.21    | 2.26     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 70.6     | 112.6            | 6   | 15324,15499,15674,15325,15500,15675 | 42.0     | 59.49    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1289.69  | 1330.5           | 6   | 12713,12888,13063,12714,12889,13064 | 40.81    | 3.16     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 4928.02  | 4967.24          | 6   | 13784,13959,14134,13785,13960,14135 | 39.22    | 0.8      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64018      | 978.14   | 1015.17          | 6   | 22457,22625,22793,22458,22626,22794 | 37.03    | 3.79     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 412.89   | 449.14           | 6   | 25600,25803,26006,25601,25804,26007 | 36.25    | 8.78     |
