+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 13.76                            | 13.78                        | 6   | 38646,38835,39024,38643,38832,39021 | 0.15     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1027.74                          | 1029.2                       | 6   | 6978,7153,7328,6975,7150,7325       | 0.14     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 6162.05                          | 6170.61                      | 6   | 37036,37225,37414,37033,37222,37411 | 0.14     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4515.06                          | 4521.03                      | 6   | 30533,30736,30939,30530,30733,30936 | 0.13     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1148.58                          | 1150.02                      | 6   | 25024,25227,25430,25021,25224,25427 | 0.13     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 10841.73                         | 10854.46                     | 6   | 28104,28307,28510,28101,28304,28507 | 0.12     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 189018     | 1837.0                           | 1839.12                      | 6   | 19466,19634,19802,19463,19631,19799 | 0.12     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8528.97                          | 8538.62                      | 6   | 39885,40074,40263,39882,40071,40260 | 0.11     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 185.1                            | 185.3                        | 6   | 47193,47382,47571,47190,47379,47568 | 0.11     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 3456.57                          | 3460.03                      | 6   | 44981,45170,45359,44978,45167,45356 | 0.1      |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 4609.35                          | 4613.83                      | 6   | 48404,48593,48782,48401,48590,48779 | 0.1      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 9390.46                          | 9399.02                      | 6   | 25654,25857,26060,25651,25854,26057 | 0.09     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 189018     | 3248.07                          | 3251.02                      | 6   | 18458,18626,18794,18455,18623,18791 | 0.09     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64018      | 432.13                           | 432.52                       | 6   | 16918,17086,17254,16915,17083,17251 | 0.09     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 3027.98                          | 3030.64                      | 6   | 48936,49125,49314,48933,49122,49311 | 0.09     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 157768     | 1543.43                          | 1544.78                      | 6   | 19459,19627,19795,19456,19624,19792 | 0.09     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 1159.61                          | 1160.59                      | 6   | 46654,46843,47032,46651,46840,47029 | 0.08     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3382.28                          | 3385.04                      | 6   | 3310,3485,3660,3307,3482,3657       | 0.08     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 3748.96                          | 3751.89                      | 6   | 46108,46297,46486,46105,46294,46483 | 0.08     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 109.25                           | 109.32                       | 6   | 46619,46808,46997,46616,46805,46994 | 0.06     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 157768     | 2191.79                          | 2193.03                      | 6   | 18955,19123,19291,18952,19120,19288 | 0.06     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 18.66                            | 18.67                        | 6   | 1658,1833,2008,1655,1830,2005       | 0.05     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1048576    | 1410.57                          | 1411.23                      | 6   | 29273,29476,29679,29270,29473,29676 | 0.05     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 940.52                           | 940.95                       | 6   | 35874,36063,36252,35871,36060,36249 | 0.05     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 13400.9                          | 13405.41                     | 6   | 53507,53696,53885,53504,53693,53882 | 0.03     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 8118.01                          | 8120.67                      | 6   | 29917,30120,30323,29914,30117,30320 | 0.03     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 2162.8                           | 2163.37                      | 6   | 46668,46857,47046,46665,46854,47043 | 0.03     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64018      | 692.33                           | 692.5                        | 6   | 20446,20614,20782,20443,20611,20779 | 0.02     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 91.42                            | 91.44                        | 6   | 28027,28230,28433,28024,28227,28430 | 0.02     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 3048576    | 4734.65                          | 4735.66                      | 6   | 26851,27054,27257,26848,27051,27254 | 0.02     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 4770.66                          | 4771.29                      | 6   | 42146,42335,42524,42143,42332,42521 | 0.01     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1246.3                           | 1246.4                       | 6   | 44953,45142,45331,44950,45139,45328 | 0.01     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 5146.95                          | 5147.3                       | 6   | 40998,41187,41376,40995,41184,41373 | 0.01     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 189018     | 1881.37                          | 1881.44                      | 6   | 20978,21146,21314,20975,21143,21311 | 0.0      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 3.65                             | 3.65                         | 6   | 69,244,419,66,241,416               | 0.0      |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.19                             | 1.19                         | 6   | 5795,5970,6145,5792,5967,6142       | 0.0      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.12                             | 3.12                         | 6   | 6887,7062,7237,6884,7059,7234       | 0.0      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.45                             | 1.45                         | 6   | 9477,9652,9827,9474,9649,9824       | 0.0      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 1.28                             | 1.28                         | 6   | 11038,11213,11388,11035,11210,11385 | 0.0      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.66                             | 1.66                         | 6   | 16309,16484,16659,16306,16481,16656 | 0.0      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.83                             | 1.83                         | 6   | 18339,18507,18675,18336,18504,18672 | 0.0      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 3.29                             | 3.29                         | 6   | 21888,22056,22224,21885,22053,22221 | 0.0      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 2.0                              | 2.0                          | 6   | 23379,23547,23715,23376,23544,23712 | 0.0      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.9                              | 0.9                          | 6   | 26088,26291,26494,26085,26288,26491 | 0.0      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.86                             | 1.86                         | 6   | 27334,27537,27740,27331,27534,27737 | 0.0      |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.06                             | 1.06                         | 6   | 30358,30561,30764,30355,30558,30761 | 0.0      |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.65                             | 1.65                         | 6   | 39157,39346,39535,39154,39343,39532 | 0.0      |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.9                              | 1.9                          | 6   | 48810,48999,49188,48807,48996,49185 | 0.0      |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.73                             | 1.73                         | 4   | 53941,54130,53938,54127             | 0.0      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 10987.4                          | 10986.83                     | 6   | 37064,37253,37442,37061,37250,37439 | -0.01    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 296.52                           | 296.5                        | 6   | 50035,50224,50413,50032,50221,50410 | -0.01    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 4235.01                          | 4234.67                      | 6   | 41558,41747,41936,41555,41744,41933 | -0.01    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 5182.93                          | 5182.47                      | 6   | 46122,46311,46500,46119,46308,46497 | -0.01    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 1545.48                          | 1545.32                      | 6   | 36441,36630,36819,36438,36627,36816 | -0.01    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 227.2                            | 227.17                       | 6   | 16911,17079,17247,16908,17076,17244 | -0.01    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 767.69                           | 767.58                       | 6   | 26235,26438,26641,26232,26435,26638 | -0.01    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 2643.04                          | 2642.3                       | 6   | 46675,46864,47053,46672,46861,47050 | -0.03    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 2751.23                          | 2750.45                      | 6   | 678,853,1028,675,850,1025           | -0.03    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 95268      | 1511.53                          | 1511.0                       | 6   | 19949,20117,20285,19946,20114,20282 | -0.04    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 6803.71                          | 6801.13                      | 6   | 28083,28286,28489,28080,28283,28486 | -0.04    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 251518     | 3802.2                           | 3800.74                      | 6   | 23008,23176,23344,23005,23173,23341 | -0.04    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 189018     | 2873.91                          | 2872.77                      | 6   | 22994,23162,23330,22991,23159,23327 | -0.04    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 104.66                           | 104.61                       | 6   | 35279,35468,35657,35276,35465,35654 | -0.05    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 1223.77                          | 1223.17                      | 6   | 37575,37764,37953,37572,37761,37950 | -0.05    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 1875.53                          | 1874.61                      | 6   | 16967,17135,17303,16964,17132,17300 | -0.05    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 10981.03                         | 10975.48                     | 6   | 33578,33781,33984,33575,33778,33981 | -0.05    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 5772.63                          | 5769.35                      | 6   | 27502,27705,27908,27499,27702,27905 | -0.06    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 10256.14                         | 10250.16                     | 6   | 41026,41215,41404,41023,41212,41401 | -0.06    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 1945.1                           | 1943.89                      | 6   | 7489,7664,7839,7486,7661,7836       | -0.06    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 6307.18                          | 6302.83                      | 6   | 25640,25843,26046,25637,25840,26043 | -0.07    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 3495.3                           | 3492.82                      | 6   | 52352,52541,52730,52349,52538,52727 | -0.07    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 355.62                           | 355.35                       | 6   | 29259,29462,29665,29256,29459,29662 | -0.08    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 10959.7                          | 10950.95                     | 6   | 26879,27082,27285,26876,27079,27282 | -0.08    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 1665.34                          | 1664.0                       | 6   | 18437,18605,18773,18434,18602,18770 | -0.08    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048576    | 1320.34                          | 1319.11                      | 6   | 28671,28874,29077,28668,28871,29074 | -0.09    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 123.66                           | 123.54                       | 6   | 6404,6579,6754,6401,6576,6751       | -0.1     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 126518     | 1940.72                          | 1938.74                      | 6   | 22980,23148,23316,22977,23145,23313 | -0.1     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 126518     | 1239.31                          | 1238.03                      | 6   | 19452,19620,19788,19449,19617,19785 | -0.1     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 95268      | 1517.73                          | 1516.09                      | 6   | 22469,22637,22805,22466,22634,22802 | -0.11    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 1562.36                          | 1560.51                      | 6   | 20971,21139,21307,20968,21136,21304 | -0.12    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 2890.39                          | 2886.89                      | 6   | 7503,7678,7853,7500,7675,7850       | -0.12    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 3293.22                          | 3289.22                      | 6   | 51771,51960,52149,51768,51957,52146 | -0.12    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 574.22                           | 573.52                       | 6   | 23967,24135,24303,23964,24132,24300 | -0.12    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 6266.71                          | 6259.0                       | 6   | 26858,27061,27264,26855,27058,27261 | -0.12    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 14080.31                         | 14061.99                     | 6   | 33592,33795,33998,33589,33792,33995 | -0.13    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 67.95                            | 67.86                        | 6   | 7447,7622,7797,7444,7619,7794       | -0.13    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 1862.67                          | 1860.2                       | 6   | 664,839,1014,661,836,1011           | -0.13    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 850.47                           | 849.29                       | 6   | 46080,46269,46458,46077,46266,46455 | -0.14    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 235.14                           | 234.81                       | 6   | 23463,23631,23799,23460,23628,23796 | -0.14    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 295.46                           | 295.03                       | 6   | 18416,18584,18752,18413,18581,18749 | -0.15    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 941.04                           | 939.66                       | 4   | 54032,54221,54029,54218             | -0.15    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2288.39                          | 2285.02                      | 6   | 671,846,1021,668,843,1018           | -0.15    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 40.56                            | 40.5                         | 6   | 34705,34894,35083,34702,34891,35080 | -0.15    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 1940.5                           | 1937.54                      | 6   | 1714,1889,2064,1711,1886,2061       | -0.15    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 329.96                           | 329.45                       | 6   | 20943,21111,21279,20940,21108,21276 | -0.15    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 1057.96                          | 1056.25                      | 6   | 16939,17107,17275,16936,17104,17272 | -0.16    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 49.43                            | 49.35                        | 6   | 44904,45093,45282,44901,45090,45279 | -0.16    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 3048576    | 4096.72                          | 4089.92                      | 6   | 29287,29490,29693,29284,29487,29690 | -0.17    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048576    | 2757.87                          | 2753.14                      | 6   | 29889,30092,30295,29886,30089,30292 | -0.17    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 3504.71                          | 3498.6                       | 6   | 21496,21664,21832,21493,21661,21829 | -0.17    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 9467.0                           | 9450.13                      | 6   | 29315,29518,29721,29312,29515,29718 | -0.18    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1068.36                          | 1066.4                       | 6   | 1196,1371,1546,1193,1368,1543       | -0.18    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 157768     | 2722.09                          | 2717.07                      | 6   | 23995,24163,24331,23992,24160,24328 | -0.18    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 258.45                           | 257.96                       | 6   | 7461,7636,7811,7458,7633,7808       | -0.19    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 220268     | 3474.04                          | 3467.44                      | 6   | 22497,22665,22833,22494,22662,22830 | -0.19    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 2110.04                          | 2105.99                      | 6   | 51204,51393,51582,51201,51390,51579 | -0.19    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3048576    | 4093.0                           | 4085.02                      | 6   | 31114,31317,31520,31111,31314,31517 | -0.19    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 105.61                           | 105.4                        | 6   | 33508,33711,33914,33505,33708,33911 | -0.2     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 3001.15                          | 2995.13                      | 6   | 46101,46290,46479,46098,46287,46476 | -0.2     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3230.68                          | 3224.08                      | 6   | 685,860,1035,682,857,1032           | -0.2     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 282768     | 2771.28                          | 2765.48                      | 6   | 19487,19655,19823,19484,19652,19820 | -0.21    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 251518     | 3963.76                          | 3955.46                      | 6   | 22504,22672,22840,22501,22669,22837 | -0.21    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 28.52                            | 28.46                        | 6   | 33494,33697,33900,33491,33694,33897 | -0.21    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 126518     | 2003.8                           | 1999.46                      | 6   | 22476,22644,22812,22473,22641,22809 | -0.22    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 2639.76                          | 2634.04                      | 6   | 31730,31933,32136,31727,31930,32133 | -0.22    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 9.02                             | 9.0                          | 6   | 83,258,433,80,255,430               | -0.22    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 4586.94                          | 4576.46                      | 6   | 52366,52555,52744,52363,52552,52741 | -0.23    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 95268      | 941.19                           | 939.0                        | 6   | 20957,21125,21293,20954,21122,21290 | -0.23    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 8.42                             | 8.4                          | 6   | 27999,28202,28405,27996,28199,28402 | -0.24    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 768.15                           | 766.32                       | 6   | 25017,25220,25423,25014,25217,25420 | -0.24    |
