+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 323.22                     | 139.2                  | 6   | 12703,12878,13053,12705,12880,13055 | -184.02  | -56.93   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 323.21                     | 135.52                 | 6   | 12178,12353,12528,12180,12355,12530 | -187.69  | -58.07   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1904.67                    | 1714.0                 | 6   | 4863,5038,5213,4865,5040,5215       | -190.67  | -10.01   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1519.72                    | 1325.92                | 6   | 13256,13431,13606,13258,13433,13608 | -193.8   | -12.75   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1758.16                    | 1558.99                | 6   | 8559,8734,8909,8561,8736,8911       | -199.17  | -11.33   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1906.78                    | 1705.1                 | 6   | 2238,2413,2588,2240,2415,2590       | -201.68  | -10.58   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 325.36                     | 121.61                 | 6   | 13753,13928,14103,13755,13930,14105 | -203.75  | -62.62   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 372.34                     | 166.83                 | 6   | 9028,9203,9378,9030,9205,9380       | -205.51  | -55.19   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 375.0                      | 164.83                 | 6   | 14803,14978,15153,14805,14980,15155 | -210.17  | -56.05   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 375.12                     | 164.2                  | 6   | 10078,10253,10428,10080,10255,10430 | -210.92  | -56.23   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 376.2                      | 165.02                 | 6   | 15853,16028,16203,15855,16030,16205 | -211.18  | -56.14   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 524288     | 706.16                     | 492.16                 | 6   | 25611,25814,26017,25613,25816,26019 | -214.0   | -30.3    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1978.3                     | 1762.93                | 6   | 15391,15566,15741,15393,15568,15743 | -215.37  | -10.89   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 2030.45                    | 1808.71                | 6   | 10638,10813,10988,10640,10815,10990 | -221.74  | -10.92   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1980.16                    | 1751.39                | 6   | 8566,8741,8916,8568,8743,8918       | -228.77  | -11.55   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 2012.76                    | 1774.58                | 6   | 13263,13438,13613,13265,13440,13615 | -238.18  | -11.83   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 2191.64                    | 1946.09                | 6   | 8573,8748,8923,8575,8750,8925       | -245.55  | -11.2    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 2246.69                    | 1994.83                | 6   | 15398,15573,15748,15400,15575,15750 | -251.86  | -11.21   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2378.23                    | 2124.99                | 6   | 4870,5045,5220,4872,5047,5222       | -253.24  | -10.65   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 2504.4                     | 2244.59                | 6   | 13270,13445,13620,13272,13447,13622 | -259.81  | -10.37   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2374.52                    | 2114.28                | 6   | 2245,2420,2595,2247,2422,2597       | -260.24  | -10.96   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 2507.54                    | 2246.97                | 6   | 10645,10820,10995,10647,10822,10997 | -260.57  | -10.39   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2830.09                    | 2549.76                | 6   | 2252,2427,2602,2254,2429,2604       | -280.33  | -9.91    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2859.0                     | 2538.55                | 6   | 4877,5052,5227,4879,5054,5229       | -320.45  | -11.21   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3303.74                    | 2976.77                | 6   | 4884,5059,5234,4886,5061,5236       | -326.97  | -9.9     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 817.74                     | 485.33                 | 6   | 26829,27032,27235,26831,27034,27237 | -332.41  | -40.65   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3281.84                    | 2943.03                | 6   | 2259,2434,2609,2261,2436,2611       | -338.81  | -10.32   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 535.07                     | 195.9                  | 6   | 5360,5535,5710,5362,5537,5712       | -339.17  | -63.39   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 536.43                     | 197.2                  | 6   | 4310,4485,4660,4312,4487,4662       | -339.23  | -63.24   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 531.91                     | 190.47                 | 6   | 2735,2910,3085,2737,2912,3087       | -341.44  | -64.19   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 536.54                     | 193.43                 | 6   | 3785,3960,4135,3787,3962,4137       | -343.11  | -63.95   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3740.49                    | 3390.81                | 6   | 2266,2441,2616,2268,2443,2618       | -349.68  | -9.35    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 641.54                     | 282.33                 | 6   | 11135,11310,11485,11137,11312,11487 | -359.21  | -55.99   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 637.95                     | 269.52                 | 6   | 12185,12360,12535,12187,12362,12537 | -368.43  | -57.75   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3758.46                    | 3383.21                | 6   | 4891,5066,5241,4893,5068,5243       | -375.25  | -9.98    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 652.24                     | 274.08                 | 6   | 12710,12885,13060,12712,12887,13062 | -378.16  | -57.98   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4223.14                    | 3817.44                | 6   | 2273,2448,2623,2275,2450,2625       | -405.7   | -9.61    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 649.36                     | 238.37                 | 6   | 13760,13935,14110,13762,13937,14112 | -410.99  | -63.29   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 741.44                     | 327.37                 | 6   | 10085,10260,10435,10087,10262,10437 | -414.07  | -55.85   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4240.07                    | 3825.76                | 6   | 4898,5073,5248,4900,5075,5250       | -414.31  | -9.77    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 743.64                     | 327.1                  | 6   | 9035,9210,9385,9037,9212,9387       | -416.54  | -56.01   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 1117.58                    | 700.91                 | 6   | 21957,22125,22293,21959,22127,22295 | -416.67  | -37.28   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 3047.87                    | 2629.68                | 6   | 10652,10827,11002,10654,10829,11004 | -418.19  | -13.72   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 749.71                     | 329.32                 | 6   | 14810,14985,15160,14812,14987,15162 | -420.39  | -56.07   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 748.57                     | 325.46                 | 6   | 15860,16035,16210,15862,16037,16212 | -423.11  | -56.52   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3494.18                    | 3069.46                | 6   | 13284,13459,13634,13286,13461,13636 | -424.72  | -12.16   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 4022.73                    | 3551.16                | 6   | 13291,13466,13641,13293,13468,13643 | -471.57  | -11.72   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 1589.67                    | 1110.34                | 6   | 18429,18597,18765,18431,18599,18767 | -479.33  | -30.15   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3555.46                    | 3065.21                | 6   | 10659,10834,11009,10661,10836,11011 | -490.25  | -13.79   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 1484.35                    | 971.84                 | 6   | 17421,17589,17757,17423,17591,17759 | -512.51  | -34.53   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 4078.02                    | 3525.93                | 6   | 10666,10841,11016,10668,10843,11018 | -552.09  | -13.54   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4530.3                     | 3966.81                | 6   | 10673,10848,11023,10675,10850,11025 | -563.49  | -12.44   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4546.35                    | 3930.37                | 6   | 13298,13473,13648,13300,13475,13650 | -615.98  | -13.55   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 1664.81                    | 1027.28                | 6   | 20452,20620,20788,20454,20622,20790 | -637.53  | -38.29   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 1626.53                    | 963.55                 | 6   | 26836,27039,27242,26838,27041,27244 | -662.98  | -40.76   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1048576    | 1634.18                    | 964.99                 | 6   | 25618,25821,26024,25620,25823,26026 | -669.19  | -40.95   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1060.45                    | 388.17                 | 6   | 3792,3967,4142,3794,3969,4144       | -672.28  | -63.4    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1061.11                    | 378.14                 | 6   | 2742,2917,3092,2744,2919,3094       | -682.97  | -64.36   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1063.78                    | 378.82                 | 6   | 4317,4492,4667,4319,4494,4669       | -684.96  | -64.39   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 1076.7                     | 380.31                 | 6   | 5367,5542,5717,5369,5544,5719       | -696.39  | -64.68   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1286.27                    | 564.87                 | 6   | 11142,11317,11492,11144,11319,11494 | -721.4   | -56.08   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1277.84                    | 542.54                 | 6   | 12717,12892,13067,12719,12894,13069 | -735.3   | -57.54   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1281.61                    | 533.9                  | 6   | 12192,12367,12542,12194,12369,12544 | -747.71  | -58.34   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 1273.21                    | 481.64                 | 6   | 13767,13942,14117,13769,13944,14119 | -791.57  | -62.17   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 1480.21                    | 650.05                 | 6   | 14817,14992,15167,14819,14994,15169 | -830.16  | -56.08   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1484.95                    | 654.73                 | 6   | 9042,9217,9392,9044,9219,9394       | -830.22  | -55.91   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1477.48                    | 645.93                 | 6   | 10092,10267,10442,10094,10269,10444 | -831.55  | -56.28   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1480.8                     | 646.15                 | 6   | 15867,16042,16217,15869,16044,16219 | -834.65  | -56.36   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048576    | 3188.62                    | 2222.94                | 6   | 25625,25828,26031,25627,25830,26033 | -965.68  | -30.29   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 3176.31                    | 2080.46                | 6   | 26843,27046,27249,26845,27048,27251 | -1095.85 | -34.5    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 3636.83                    | 2405.91                | 6   | 17442,17610,17778,17444,17612,17780 | -1230.92 | -33.85   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2069.73                    | 745.91                 | 6   | 3799,3974,4149,3801,3976,4151       | -1323.82 | -63.96   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 2065.03                    | 740.95                 | 6   | 5374,5549,5724,5376,5551,5726       | -1324.08 | -64.12   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 2064.44                    | 739.28                 | 6   | 2749,2924,3099,2751,2926,3101       | -1325.16 | -64.19   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 2067.72                    | 735.22                 | 6   | 4324,4499,4674,4326,4501,4676       | -1332.5  | -64.44   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 2488.58                    | 1098.33                | 6   | 11149,11324,11499,11151,11326,11501 | -1390.25 | -55.87   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2495.93                    | 1044.99                | 6   | 12199,12374,12549,12201,12376,12551 | -1450.94 | -58.13   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 2505.22                    | 1051.71                | 6   | 12724,12899,13074,12726,12901,13076 | -1453.51 | -58.02   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 4354.84                    | 2880.31                | 6   | 17449,17617,17785,17451,17619,17787 | -1474.53 | -33.86   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 4265.79                    | 2722.37                | 6   | 6452,6627,6802,6454,6629,6804       | -1543.42 | -36.18   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 2500.41                    | 924.83                 | 6   | 13774,13949,14124,13776,13951,14126 | -1575.58 | -63.01   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 2876.39                    | 1258.84                | 6   | 9049,9224,9399,9051,9226,9401       | -1617.55 | -56.24   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 2902.64                    | 1261.1                 | 6   | 15874,16049,16224,15876,16051,16226 | -1641.54 | -56.55   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 2923.44                    | 1276.92                | 6   | 14824,14999,15174,14826,15001,15176 | -1646.52 | -56.32   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 126518     | 3051.0                     | 1389.71                | 6   | 21971,22139,22307,21973,22141,22309 | -1661.29 | -54.45   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2931.49                    | 1253.12                | 6   | 10099,10274,10449,10101,10276,10451 | -1678.37 | -57.25   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 4755.71                    | 2802.09                | 6   | 25632,25835,26038,25634,25837,26040 | -1953.62 | -41.08   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 3048576    | 4748.48                    | 2794.18                | 6   | 26850,27053,27256,26852,27055,27258 | -1954.3  | -41.16   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 3081.76                    | 1093.46                | 6   | 2756,2931,3106,2758,2933,3108       | -1988.3  | -64.52   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 3104.23                    | 1110.72                | 6   | 3806,3981,4156,3808,3983,4158       | -1993.51 | -64.22   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 251518     | 5842.16                    | 3845.47                | 6   | 23007,23175,23343,23009,23177,23345 | -1996.69 | -34.18   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 3085.43                    | 1087.31                | 6   | 4331,4506,4681,4333,4508,4683       | -1998.12 | -64.76   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 3117.73                    | 1097.85                | 6   | 5381,5556,5731,5383,5558,5733       | -2019.88 | -64.79   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 3741.39                    | 1631.65                | 6   | 11156,11331,11506,11158,11333,11508 | -2109.74 | -56.39   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 3696.58                    | 1549.56                | 6   | 12206,12381,12556,12208,12383,12558 | -2147.02 | -58.08   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 3752.01                    | 1589.57                | 6   | 12731,12906,13081,12733,12908,13083 | -2162.44 | -57.63   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 3763.84                    | 1563.61                | 6   | 20970,21138,21306,20972,21140,21308 | -2200.23 | -58.46   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 3759.44                    | 1398.7                 | 6   | 13781,13956,14131,13783,13958,14133 | -2360.74 | -62.79   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 4308.85                    | 1885.12                | 6   | 9056,9231,9406,9058,9233,9408       | -2423.73 | -56.25   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 4322.49                    | 1890.12                | 6   | 14831,15006,15181,14833,15008,15183 | -2432.37 | -56.27   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 4316.47                    | 1870.07                | 6   | 15881,16056,16231,15883,16058,16233 | -2446.4  | -56.68   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 4343.93                    | 1859.11                | 6   | 10106,10281,10456,10108,10283,10458 | -2484.82 | -57.2    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 6295.38                    | 3683.86                | 6   | 25639,25842,26045,25641,25844,26047 | -2611.52 | -41.48   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 6309.88                    | 3687.27                | 6   | 26857,27060,27263,26859,27062,27265 | -2622.61 | -41.56   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 4081.96                    | 1457.06                | 6   | 5388,5563,5738,5390,5565,5740       | -2624.9  | -64.3    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 4107.24                    | 1466.2                 | 6   | 3813,3988,4163,3815,3990,4165       | -2641.04 | -64.3    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 4811.53                    | 2163.1                 | 6   | 2777,2952,3127,2779,2954,3129       | -2648.43 | -55.04   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 4096.21                    | 1445.51                | 6   | 4338,4513,4688,4340,4515,4690       | -2650.7  | -64.71   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 4113.21                    | 1449.1                 | 6   | 2763,2938,3113,2765,2940,3115       | -2664.11 | -64.77   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 4903.7                     | 2159.41                | 6   | 11163,11338,11513,11165,11340,11515 | -2744.29 | -55.96   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 5233.74                    | 2450.78                | 6   | 19472,19640,19808,19474,19642,19810 | -2782.96 | -53.17   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 4898.74                    | 2053.3                 | 6   | 12213,12388,12563,12215,12390,12565 | -2845.44 | -58.09   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 5005.38                    | 2116.17                | 6   | 12738,12913,13088,12740,12915,13090 | -2889.21 | -57.72   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 4973.51                    | 1912.87                | 6   | 13788,13963,14138,13790,13965,14140 | -3060.64 | -61.54   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 7831.11                    | 4651.55                | 6   | 26864,27067,27270,26866,27069,27272 | -3179.56 | -40.6    |
