+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-geoghegan-munro | cnt |                 qid                 |   diff    | pct_diff |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 220268     | 4967.39       | 4910.41                 | 6   | 8750,8870,8990,8749,8869,8989       | -56.98    | -1.15    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 7416.34       | 7356.84                 | 6   | 1330,1465,1600,1329,1464,1599       | -59.5     | -0.8     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 8815.98       | 8754.47                 | 6   | 2960,3095,3230,2959,3094,3229       | -61.51    | -0.7     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 4076.91       | 4015.17                 | 6   | 115,250,385,114,249,384             | -61.74    | -1.51    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 6279.83       | 6217.73                 | 6   | 4165,4300,4435,4164,4299,4434       | -62.1     | -0.99    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 11561.48      | 11499.03                | 6   | 2565,2700,2835,2564,2699,2834       | -62.45    | -0.54    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 251.02        | 188.48                  | 6   | 485,620,755,484,619,754             | -62.54    | -24.91   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 2721.25       | 2657.31                 | 6   | 915,1050,1185,914,1049,1184         | -63.94    | -2.35    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 3909.26       | 3845.09                 | 6   | 2535,2670,2805,2534,2669,2804       | -64.17    | -1.64    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 11249.12      | 11184.77                | 6   | 4185,4320,4455,4184,4319,4454       | -64.35    | -0.57    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 161.8         | 97.03                   | 6   | 9060,9180,9300,9059,9179,9299       | -64.77    | -40.03   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 10345.27      | 10279.93                | 6   | 1340,1475,1610,1339,1474,1609       | -65.34    | -0.63    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 6966.31       | 6900.01                 | 6   | 3360,3495,3630,3359,3494,3629       | -66.3     | -0.95    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 3745.75       | 3679.34                 | 6   | 3750,3885,4020,3749,3884,4019       | -66.41    | -1.77    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 5836.61       | 5770.12                 | 6   | 3355,3490,3625,3354,3489,3624       | -66.49    | -1.14    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64018      | 1467.8        | 1400.32                 | 2   | 10525,10524                         | -67.48    | -4.6     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 680.5         | 611.57                  | 6   | 2115,2250,2385,2114,2249,2384       | -68.93    | -10.13   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 922.0         | 851.5                   | 6   | 95,230,365,94,229,364               | -70.5     | -7.65    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 2753.32       | 2681.46                 | 6   | 6180,6315,6450,6179,6314,6449       | -71.86    | -2.61    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 8884.37       | 8811.87                 | 6   | 1335,1470,1605,1334,1469,1604       | -72.5     | -0.82    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 4479.01       | 4405.3                  | 6   | 925,1060,1195,924,1059,1194         | -73.71    | -1.65    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 262.03        | 186.3                   | 6   | 9790,9910,10030,9789,9909,10029     | -75.73    | -28.9    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 6514.11       | 6438.27                 | 6   | 2545,2680,2815,2544,2679,2814       | -75.84    | -1.16    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 11541.25      | 11463.16                | 6   | 4590,4725,4860,4589,4724,4859       | -78.09    | -0.68    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8325.38       | 8247.26                 | 6   | 4980,5115,5250,4979,5114,5249       | -78.12    | -0.94    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 408.24        | 329.67                  | 6   | 2920,3055,3190,2919,3054,3189       | -78.57    | -19.25   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8134.0        | 8053.5                  | 6   | 3365,3500,3635,3364,3499,3634       | -80.5     | -0.99    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 10354.41      | 10273.5                 | 6   | 5795,5930,6065,5794,5929,6064       | -80.91    | -0.78    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4085.77       | 4004.83                 | 6   | 5380,5515,5650,5379,5514,5649       | -80.94    | -1.98    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 13296.79      | 13213.03                | 6   | 5805,5940,6075,5804,5939,6074       | -83.76    | -0.63    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 189018     | 2712.93       | 2628.79                 | 6   | 7305,7425,7545,7304,7424,7544       | -84.14    | -3.1     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5971.83       | 5887.21                 | 6   | 1325,1460,1595,1324,1459,1594       | -84.62    | -1.42    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 7151.44       | 7066.02                 | 6   | 940,1075,1210,939,1074,1209         | -85.42    | -1.19    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5105.19       | 5016.4                  | 6   | 2945,3080,3215,2944,3079,3214       | -88.79    | -1.74    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4708.81       | 4618.68                 | 6   | 3350,3485,3620,3349,3484,3619       | -90.13    | -1.91    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 269.99        | 178.79                  | 6   | 7990,8110,8230,7989,8109,8229       | -91.2     | -33.78   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4752.7        | 4660.33                 | 6   | 2135,2270,2405,2134,2269,2404       | -92.37    | -1.94    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 10006.33      | 9913.52                 | 6   | 4180,4315,4450,4179,4314,4449       | -92.81    | -0.93    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 3591.3        | 3497.06                 | 6   | 920,1055,1190,919,1054,1189         | -94.24    | -2.62    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 4942.76       | 4847.52                 | 6   | 3755,3890,4025,3754,3889,4024       | -95.24    | -1.93    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 12396.46      | 12299.77                | 6   | 540,675,810,539,674,809             | -96.69    | -0.78    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 3318.71       | 3221.82                 | 6   | 110,245,380,109,244,379             | -96.89    | -2.92    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 210.4         | 113.36                  | 6   | 6550,6670,6790,6549,6669,6789       | -97.04    | -46.12   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 762144     | 2523.22       | 2425.06                 | 6   | 5370,5505,5640,5369,5504,5639       | -98.16    | -3.89    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 178.5         | 79.08                   | 6   | 7620,7740,7860,7619,7739,7859       | -99.42    | -55.7    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 181.89        | 80.11                   | 6   | 6900,7020,7140,6899,7019,7139       | -101.78   | -55.96   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7724.07       | 7621.33                 | 6   | 4575,4710,4845,4574,4709,4844       | -102.74   | -1.33    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 10283.97      | 10180.74                | 6   | 2560,2695,2830,2559,2694,2829       | -103.23   | -1.0     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 4941.42       | 4836.62                 | 6   | 120,255,390,119,254,389             | -104.8    | -2.12    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 10098.84      | 9986.28                 | 6   | 2965,3100,3235,2964,3099,3234       | -112.56   | -1.11    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 10512.01      | 10398.93                | 6   | 2160,2295,2430,2159,2294,2429       | -113.08   | -1.08    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 189.18        | 76.01                   | 6   | 8340,8460,8580,8339,8459,8579       | -113.17   | -59.82   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 8045.72       | 7930.67                 | 6   | 6210,6345,6480,6209,6344,6479       | -115.05   | -1.43    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 7177.59       | 7061.42                 | 6   | 6205,6340,6475,6204,6339,6474       | -116.17   | -1.62    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 10931.72      | 10815.3                 | 6   | 3780,3915,4050,3779,3914,4049       | -116.42   | -1.06    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 11853.76      | 11728.59                | 6   | 5800,5935,6070,5799,5934,6069       | -125.17   | -1.06    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 5096.62       | 4971.32                 | 6   | 4160,4295,4430,4159,4294,4429       | -125.3    | -2.46    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 344.51        | 218.8                   | 6   | 7625,7745,7865,7624,7744,7864       | -125.71   | -36.49   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 5484.97       | 5359.15                 | 6   | 930,1065,1200,929,1064,1199         | -125.82   | -2.29    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 9671.39       | 9545.43                 | 6   | 4985,5120,5255,4984,5119,5254       | -125.96   | -1.3     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 7299.47       | 7173.09                 | 6   | 135,270,405,134,269,404             | -126.38   | -1.73    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 371.19        | 243.06                  | 6   | 8345,8465,8585,8344,8464,8584       | -128.13   | -34.52   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 11313.25      | 11184.93                | 6   | 2970,3105,3240,2969,3104,3239       | -128.32   | -1.13    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9295.56       | 9165.52                 | 6   | 3370,3505,3640,3369,3504,3639       | -130.04   | -1.4     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 322.74        | 189.04                  | 6   | 10145,10265,10385,10144,10264,10384 | -133.7    | -41.43   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 324.1         | 189.49                  | 6   | 9065,9185,9305,9064,9184,9304       | -134.61   | -41.53   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 357.19        | 215.88                  | 6   | 6905,7025,7145,6904,7024,7144       | -141.31   | -39.56   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 639.18        | 496.3                   | 6   | 9070,9190,9310,9069,9189,9309       | -142.88   | -22.35   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 11076.94      | 10931.9                 | 6   | 4990,5125,5260,4989,5124,5259       | -145.04   | -1.31    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 4937.88       | 4790.68                 | 6   | 5385,5520,5655,5384,5519,5654       | -147.2    | -2.98    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 7627.71       | 7479.28                 | 6   | 2955,3090,3225,2954,3089,3224       | -148.43   | -1.95    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5700.25       | 5549.41                 | 6   | 5390,5525,5660,5389,5524,5659       | -150.84   | -2.65    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 650.28        | 495.39                  | 6   | 9430,9550,9670,9429,9549,9669       | -154.89   | -23.82   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 713.05        | 551.88                  | 6   | 6910,7030,7150,6909,7029,7149       | -161.17   | -22.6    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 519.26        | 357.0                   | 6   | 9795,9915,10035,9794,9914,10034     | -162.26   | -31.25   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 6546.93       | 6384.16                 | 6   | 130,265,400,129,264,399             | -162.77   | -2.49    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 525.63        | 351.19                  | 6   | 7995,8115,8235,7994,8114,8234       | -174.44   | -33.19   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 13331.66      | 13151.33                | 6   | 1350,1485,1620,1349,1484,1619       | -180.33   | -1.35    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 406.13        | 221.76                  | 6   | 6555,6675,6795,6554,6674,6794       | -184.37   | -45.4    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 728.21        | 539.74                  | 6   | 8350,8470,8590,8349,8469,8589       | -188.47   | -25.88   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 12431.09      | 12241.41                | 6   | 4995,5130,5265,4994,5129,5264       | -189.68   | -1.53    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 328.24        | 135.56                  | 6   | 9425,9545,9665,9424,9544,9664       | -192.68   | -58.7    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 157768     | 2271.74       | 2019.72                 | 6   | 7300,7420,7540,7299,7419,7539       | -252.02   | -11.09   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 5766.67       | 5503.92                 | 6   | 125,260,395,124,259,394             | -262.75   | -4.56    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 1259.33       | 992.48                  | 6   | 10155,10275,10395,10154,10274,10394 | -266.85   | -21.19   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 126518     | 9717.79       | 9432.79                 | 6   | 9095,9215,9335,9094,9214,9334       | -285.0    | -2.93    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 1295.57       | 990.27                  | 6   | 9435,9555,9675,9434,9554,9674       | -305.3    | -23.56   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 8495.89       | 8189.57                 | 6   | 6940,7060,7180,6939,7059,7179       | -306.32   | -3.61    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 1292.57       | 986.11                  | 6   | 8355,8475,8595,8354,8474,8594       | -306.46   | -23.71   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 1381.74       | 1074.62                 | 6   | 7635,7755,7875,7634,7754,7874       | -307.12   | -22.23   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 1045.3        | 710.95                  | 6   | 9800,9920,10040,9799,9919,10039     | -334.35   | -31.99   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 1042.45       | 695.91                  | 6   | 8000,8120,8240,7999,8119,8239       | -346.54   | -33.24   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7456.26       | 7101.22                 | 6   | 5400,5535,5670,5399,5534,5669       | -355.04   | -4.76    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 6783.52       | 6397.36                 | 6   | 5395,5530,5665,5394,5529,5664       | -386.16   | -5.69    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 691.48        | 302.44                  | 6   | 7630,7750,7870,7629,7749,7869       | -389.04   | -56.26   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 826.5         | 435.57                  | 6   | 6560,6680,6800,6559,6679,6799       | -390.93   | -47.3    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 647.93        | 256.21                  | 6   | 10150,10270,10390,10149,10269,10389 | -391.72   | -60.46   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 2520.42       | 1978.68                 | 6   | 9080,9200,9320,9079,9199,9319       | -541.74   | -21.49   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 1420.02       | 851.88                  | 6   | 6915,7035,7155,6914,7034,7154       | -568.14   | -40.01   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 220268     | 15040.84      | 14431.76                | 6   | 7670,7790,7910,7669,7789,7909       | -609.08   | -4.05    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 2591.98       | 1978.29                 | 6   | 8360,8480,8600,8359,8479,8599       | -613.69   | -23.68   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64018      | 2056.3        | 1407.84                 | 6   | 9805,9925,10045,9804,9924,10044     | -648.46   | -31.54   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64018      | 2024.4        | 1362.67                 | 6   | 8005,8125,8245,8004,8124,8244       | -661.73   | -32.69   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64018      | 1597.54       | 850.91                  | 6   | 6565,6685,6805,6564,6684,6804       | -746.63   | -46.74   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 17100.03      | 16280.67                | 6   | 9110,9230,9350,9109,9229,9349       | -819.36   | -4.79    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 95268      | 3007.43       | 2057.4                  | 6   | 9810,9930,10050,9809,9929,10049     | -950.03   | -31.59   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 95268      | 3003.22       | 2016.9                  | 6   | 8010,8130,8250,8009,8129,8249       | -986.32   | -32.84   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 2759.37       | 1671.88                 | 6   | 7640,7760,7880,7639,7759,7879       | -1087.49  | -39.41   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 2363.55       | 1257.76                 | 6   | 6570,6690,6810,6569,6689,6809       | -1105.79  | -46.79   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 12062.76      | 10936.04                | 6   | 1755,1890,2025,1754,1889,2024       | -1126.72  | -9.34    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64018      | 5071.7        | 3852.45                 | 6   | 8365,8485,8605,8364,8484,8604       | -1219.25  | -24.04   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 4026.19       | 2629.48                 | 6   | 9815,9935,10055,9814,9934,10054     | -1396.71  | -34.69   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 4055.38       | 2650.71                 | 6   | 8015,8135,8255,8014,8134,8254       | -1404.67  | -34.64   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 126518     | 3154.56       | 1671.36                 | 6   | 6575,6695,6815,6574,6694,6814       | -1483.2   | -47.02   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 2513.03       | 1024.01                 | 6   | 10160,10280,10400,10159,10279,10399 | -1489.02  | -59.25   |
