+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.6      | 1.54                             | 6   | 2654,2829,3004,2659,2834,3009       | -0.06    | -3.75    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.28     | 1.22                             | 6   | 4215,4390,4565,4220,4395,4570       | -0.06    | -4.69    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.28     | 1.22                             | 6   | 8940,9115,9290,8945,9120,9295       | -0.06    | -4.69    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.72     | 1.66                             | 6   | 16304,16479,16654,16309,16484,16659 | -0.06    | -3.49    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.61     | 1.55                             | 6   | 15254,15429,15604,15259,15434,15609 | -0.06    | -3.73    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 2.23     | 2.17                             | 6   | 27336,27539,27742,27341,27544,27747 | -0.06    | -2.69    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 8.56     | 8.5                              | 6   | 25558,25761,25964,25563,25766,25969 | -0.06    | -0.7     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.15     | 1.08                             | 6   | 14176,14351,14526,14181,14356,14531 | -0.07    | -6.09    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.13     | 2.06                             | 6   | 17326,17494,17662,17331,17499,17667 | -0.07    | -3.29    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.19     | 1.12                             | 6   | 18817,18985,19153,18822,18990,19158 | -0.07    | -5.88    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.93     | 1.86                             | 6   | 27329,27532,27735,27334,27537,27740 | -0.07    | -3.63    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.79     | 1.72                             | 6   | 6336,6511,6686,6341,6516,6691       | -0.07    | -3.91    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.36     | 1.29                             | 6   | 6847,7022,7197,6852,7027,7202       | -0.07    | -5.15    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.26     | 1.19                             | 6   | 13133,13308,13483,13138,13313,13488 | -0.07    | -5.56    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.33     | 1.26                             | 6   | 16801,16969,17137,16806,16974,17142 | -0.07    | -5.26    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.37     | 1.3                              | 6   | 23360,23528,23696,23365,23533,23701 | -0.07    | -5.11    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.07     | 1.0                              | 6   | 26090,26293,26496,26095,26298,26501 | -0.07    | -6.54    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.1      | 2.03                             | 6   | 2143,2318,2493,2148,2323,2498       | -0.07    | -3.33    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.94     | 1.86                             | 6   | 19846,20014,20182,19851,20019,20187 | -0.08    | -4.12    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 9.43     | 9.35                             | 6   | 4796,4971,5146,4801,4976,5151       | -0.08    | -0.85    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 5.8      | 5.72                             | 6   | 7946,8121,8296,7951,8126,8301       | -0.08    | -1.38    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.37     | 1.29                             | 6   | 12083,12258,12433,12088,12263,12438 | -0.08    | -5.84    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.49     | 1.41                             | 6   | 14722,14897,15072,14727,14902,15077 | -0.08    | -5.37    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 5.19     | 5.11                             | 6   | 26769,26972,27175,26774,26977,27180 | -0.08    | -1.54    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.85     | 1.77                             | 6   | 25509,25712,25915,25514,25717,25920 | -0.08    | -4.32    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 3.59     | 3.5                              | 6   | 4782,4957,5132,4787,4962,5137       | -0.09    | -2.51    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 17.71    | 17.62                            | 6   | 7960,8135,8310,7965,8140,8315       | -0.09    | -0.51    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.17     | 1.08                             | 6   | 20833,21001,21169,20838,21006,21174 | -0.09    | -7.69    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.01     | 0.92                             | 6   | 27301,27504,27707,27306,27509,27712 | -0.09    | -8.91    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.6      | 1.51                             | 6   | 3186,3361,3536,3191,3366,3541       | -0.09    | -5.63    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.22     | 1.13                             | 6   | 10501,10676,10851,10506,10681,10856 | -0.09    | -7.38    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.59     | 1.5                              | 6   | 14729,14904,15079,14734,14909,15084 | -0.09    | -5.66    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.36     | 1.27                             | 6   | 22352,22520,22688,22357,22525,22693 | -0.09    | -6.62    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 9.88     | 9.79                             | 6   | 1128,1303,1478,1133,1308,1483       | -0.09    | -0.91    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 2.57     | 2.47                             | 6   | 3200,3375,3550,3205,3380,3555       | -0.1     | -3.89    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.2      | 1.1                              | 6   | 13651,13826,14001,13656,13831,14006 | -0.1     | -8.33    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.48     | 1.38                             | 6   | 2129,2304,2479,2134,2309,2484       | -0.1     | -6.76    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.54     | 1.44                             | 6   | 6854,7029,7204,6859,7034,7209       | -0.1     | -6.49    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.72     | 2.62                             | 6   | 8450,8625,8800,8455,8630,8805       | -0.1     | -3.68    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.61     | 1.51                             | 6   | 13672,13847,14022,13677,13852,14027 | -0.1     | -6.21    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 2.49     | 2.39                             | 6   | 16325,16500,16675,16330,16505,16680 | -0.1     | -4.02    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.28     | 1.18                             | 6   | 14701,14876,15051,14706,14881,15056 | -0.1     | -7.81    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.23     | 1.12                             | 6   | 1,176,351,6,181,356                 | -0.11    | -8.94    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.9      | 1.79                             | 6   | 2661,2836,3011,2666,2841,3016       | -0.11    | -5.79    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.69     | 1.58                             | 6   | 7911,8086,8261,7916,8091,8266       | -0.11    | -6.51    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 3.01     | 2.9                              | 6   | 17844,18012,18180,17849,18017,18185 | -0.11    | -3.65    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.12     | 1.01                             | 6   | 1051,1226,1401,1056,1231,1406       | -0.11    | -9.82    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.57     | 1.46                             | 6   | 29,204,379,34,209,384               | -0.11    | -7.01    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.29     | 1.18                             | 6   | 3676,3851,4026,3681,3856,4031       | -0.11    | -8.53    |
