+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 6048576    | 3855.46                      | 3874.17                          | 4   | 27478,27681,27481,27684             | 18.71    | 0.49     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 95268      | 745.55                       | 763.89                           | 6   | 24482,24650,24818,24485,24653,24821 | 18.34    | 2.46     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2289.1                       | 2307.38                          | 6   | 6443,6618,6793,6446,6621,6796       | 18.28    | 0.8      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 633.14                       | 651.36                           | 6   | 1179,1354,1529,1182,1357,1532       | 18.22    | 2.88     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2413.9                       | 2432.08                          | 6   | 1718,1893,2068,1721,1896,2071       | 18.18    | 0.75     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64018      | 1008.25                      | 1026.4                           | 6   | 22459,22627,22795,22462,22630,22798 | 18.15    | 1.8      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 4105.3                       | 4123.21                          | 6   | 696,871,1046,699,874,1049           | 17.91    | 0.44     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 1443.42                      | 1460.71                          | 6   | 16950,17118,17286,16953,17121,17289 | 17.29    | 1.2      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 4326.3                       | 4343.24                          | 6   | 7521,7696,7871,7524,7699,7874       | 16.94    | 0.39     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 1468.78                      | 1485.4                           | 6   | 17426,17594,17762,17429,17597,17765 | 16.62    | 1.13     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 509.79                       | 526.32                           | 6   | 6954,7129,7304,6957,7132,7307       | 16.53    | 3.24     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1686.66                      | 1702.69                          | 6   | 9600,9775,9950,9603,9778,9953       | 16.03    | 0.95     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 1045.23                      | 1061.11                          | 6   | 8018,8193,8368,8021,8196,8371       | 15.88    | 1.52     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 2416.92                      | 2432.75                          | 6   | 7493,7668,7843,7496,7671,7846       | 15.83    | 0.65     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 4212.81                      | 4228.53                          | 6   | 11714,11889,12064,11717,11892,12067 | 15.72    | 0.37     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 3674.0                       | 3688.9                           | 6   | 6464,6639,6814,6467,6642,6817       | 14.9     | 0.41     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 462.55                       | 476.98                           | 6   | 21444,21612,21780,21447,21615,21783 | 14.43    | 3.12     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 1897.75                      | 1911.8                           | 6   | 16432,16607,16782,16435,16610,16785 | 14.05    | 0.74     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 630.95                       | 644.96                           | 6   | 16922,17090,17258,16925,17093,17261 | 14.01    | 2.22     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 251518     | 2712.9                       | 2726.66                          | 6   | 21997,22165,22333,22000,22168,22336 | 13.76    | 0.51     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 220268     | 2181.09                      | 2194.64                          | 6   | 20982,21150,21318,20985,21153,21321 | 13.55    | 0.62     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 104.41                       | 117.71                           | 6   | 26211,26414,26617,26214,26417,26620 | 13.3     | 12.74    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 1064.01                      | 1077.13                          | 6   | 11672,11847,12022,11675,11850,12025 | 13.12    | 1.23     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 3134.02                      | 3146.88                          | 6   | 14325,14500,14675,14328,14503,14678 | 12.86    | 0.41     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 509.76                       | 522.2                            | 6   | 5890,6065,6240,5893,6068,6243       | 12.44    | 2.44     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 1490.99                      | 1502.92                          | 6   | 26246,26449,26652,26249,26452,26655 | 11.93    | 0.8      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 279.23                       | 291.0                            | 6   | 16390,16565,16740,16393,16568,16743 | 11.77    | 4.22     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3589.47                      | 3600.74                          | 6   | 13289,13464,13639,13292,13467,13642 | 11.27    | 0.31     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 504.62                       | 515.62                           | 6   | 7465,7640,7815,7468,7643,7818       | 11.0     | 2.18     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64018      | 509.82                       | 520.49                           | 6   | 24475,24643,24811,24478,24646,24814 | 10.67    | 2.09     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1466.04                      | 1476.69                          | 6   | 3279,3454,3629,3282,3457,3632       | 10.65    | 0.73     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 1923.47                      | 1933.9                           | 6   | 5911,6086,6261,5914,6089,6264       | 10.43    | 0.54     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 503036     | 4241.34                      | 4251.66                          | 6   | 14339,14514,14689,14342,14517,14692 | 10.32    | 0.24     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 251518     | 2488.85                      | 2499.14                          | 6   | 20989,21157,21325,20992,21160,21328 | 10.29    | 0.41     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 251518     | 1954.48                      | 1964.52                          | 6   | 17965,18133,18301,17968,18136,18304 | 10.04    | 0.51     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 157768     | 1681.74                      | 1691.73                          | 6   | 20464,20632,20800,20467,20635,20803 | 9.99     | 0.59     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 2427.62                      | 2437.51                          | 6   | 9621,9796,9971,9624,9799,9974       | 9.89     | 0.41     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 346.28                       | 356.13                           | 6   | 122,297,472,125,300,475             | 9.85     | 2.84     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 189018     | 2026.45                      | 2036.03                          | 6   | 21983,22151,22319,21986,22154,22322 | 9.58     | 0.47     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 126518     | 1245.72                      | 1255.2                           | 6   | 20961,21129,21297,20964,21132,21300 | 9.48     | 0.76     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 2888.34                      | 2897.55                          | 6   | 1725,1900,2075,1728,1903,2078       | 9.21     | 0.32     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 282768     | 2799.9                       | 2809.09                          | 6   | 20996,21164,21332,20999,21167,21335 | 9.19     | 0.33     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 251518     | 2445.71                      | 2454.67                          | 6   | 19477,19645,19813,19480,19648,19816 | 8.96     | 0.37     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 480.72                       | 489.68                           | 6   | 6415,6590,6765,6418,6593,6768       | 8.96     | 1.86     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 10950.95                     | 10959.7                          | 6   | 26876,27079,27282,26879,27082,27285 | 8.75     | 0.08     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 126518     | 1995.71                      | 2004.45                          | 6   | 19953,20121,20289,19956,20124,20292 | 8.74     | 0.44     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128036     | 1046.03                      | 1054.75                          | 6   | 14297,14472,14647,14300,14475,14650 | 8.72     | 0.83     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 221.23                       | 229.93                           | 6   | 1165,1340,1515,1168,1343,1518       | 8.7      | 3.93     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 936.49                       | 945.16                           | 6   | 6422,6597,6772,6425,6600,6775       | 8.67     | 0.93     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 282768     | 2205.76                      | 2214.21                          | 6   | 24524,24692,24860,24527,24695,24863 | 8.45     | 0.38     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048576    | 3175.04                      | 3183.47                          | 6   | 25623,25826,26029,25626,25829,26032 | 8.43     | 0.27     |
