+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 502.05                           | 487.13                 | 6   | 44372,44561,44750,44373,44562,44751 | -2.97    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 12.43                            | 12.06                  | 6   | 16358,16533,16708,16359,16534,16709 | -2.98    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 5.03                             | 4.88                   | 6   | 31037,31240,31443,31038,31241,31444 | -2.98    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 9.02                             | 8.75                   | 6   | 6908,7083,7258,6909,7084,7259       | -2.99    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 3.65                             | 3.54                   | 6   | 37470,37659,37848,37471,37660,37849 | -3.01    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 2.98                             | 2.89                   | 6   | 33459,33662,33865,33460,33663,33866 | -3.02    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 4.95                             | 4.8                    | 6   | 47123,47312,47501,47124,47313,47502 | -3.03    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 1460.71                          | 1416.11                | 6   | 16953,17121,17289,16954,17122,17290 | -3.05    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 2.93                             | 2.84                   | 6   | 49951,50140,50329,49952,50141,50330 | -3.07    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 43.58                            | 42.24                  | 6   | 43210,43399,43588,43211,43400,43589 | -3.07    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 3.9                              | 3.78                   | 6   | 16855,17023,17191,16856,17024,17192 | -3.08    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 247.54                           | 239.88                 | 6   | 10611,10786,10961,10612,10787,10962 | -3.09    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 131.14                           | 127.08                 | 6   | 50588,50777,50966,50589,50778,50967 | -3.1     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 2.25                             | 2.18                   | 6   | 29784,29987,30190,29785,29988,30191 | -3.11    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.96                             | 0.93                   | 6   | 50490,50679,50868,50491,50680,50869 | -3.12    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 61.22                            | 59.3                   | 6   | 34124,34327,34530,34125,34328,34531 | -3.14    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 52.79                            | 51.13                  | 6   | 36973,37162,37351,36974,37163,37352 | -3.14    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 8.57                             | 8.3                    | 6   | 31660,31863,32066,31661,31864,32067 | -3.15    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 157768     | 1242.22                          | 1202.77                | 6   | 17947,18115,18283,17948,18116,18284 | -3.18    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 3642.67                          | 3526.95                | 6   | 43854,44043,44232,43855,44044,44233 | -3.18    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 10.98                            | 10.63                  | 6   | 8483,8658,8833,8484,8659,8834       | -3.19    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 388.29                           | 375.91                 | 6   | 47774,47963,48152,47775,47964,48153 | -3.19    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 644.96                           | 624.37                 | 6   | 16925,17093,17261,16926,17094,17262 | -3.19    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 32.94                            | 31.88                  | 6   | 39801,39990,40179,39802,39991,40180 | -3.22    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 507.02                           | 490.66                 | 6   | 50042,50231,50420,50043,50232,50421 | -3.23    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.54                             | 1.49                   | 6   | 6334,6509,6684,6335,6510,6685       | -3.25    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 1.23                             | 1.19                   | 6   | 17310,17478,17646,17311,17479,17647 | -3.25    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 476.98                           | 461.43                 | 6   | 21447,21615,21783,21448,21616,21784 | -3.26    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.84                             | 1.78                   | 6   | 14216,14391,14566,14217,14392,14567 | -3.26    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 8.5                              | 8.22                   | 6   | 25563,25766,25969,25564,25767,25970 | -3.29    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 275.78                           | 266.68                 | 6   | 48901,49090,49279,48902,49091,49280 | -3.3     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 1637.97                          | 1583.83                | 6   | 43826,44015,44204,43827,44016,44205 | -3.31    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 346.64                           | 335.14                 | 6   | 40963,41152,41341,40964,41153,41342 | -3.32    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 864.18                           | 835.25                 | 6   | 1189,1364,1539,1190,1365,1540       | -3.35    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 2.97                             | 2.87                   | 6   | 22889,23057,23225,22890,23058,23226 | -3.37    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1687.73                          | 1630.65                | 6   | 8042,8217,8392,8043,8218,8393       | -3.38    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 75.63                            | 73.07                  | 6   | 14272,14447,14622,14273,14448,14623 | -3.38    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1702.69                          | 1644.9                 | 6   | 9603,9778,9953,9604,9779,9954       | -3.39    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 2065.03                          | 1994.83                | 6   | 15399,15574,15749,15400,15575,15750 | -3.4     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 909.89                           | 878.82                 | 6   | 15364,15539,15714,15365,15540,15715 | -3.41    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 35.35                            | 34.13                  | 6   | 23442,23610,23778,23443,23611,23779 | -3.45    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 18.19                            | 17.56                  | 6   | 52261,52450,52639,52262,52451,52640 | -3.46    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1369.0                           | 1321.58                | 6   | 6992,7167,7342,6993,7168,7343       | -3.46    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.44                             | 1.39                   | 6   | 17821,17989,18157,17822,17990,18158 | -3.47    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 2.3                              | 2.22                   | 6   | 30407,30610,30813,30408,30611,30814 | -3.48    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 189.62                           | 183.0                  | 6   | 6943,7118,7293,6944,7119,7294       | -3.49    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 14.03                            | 13.54                  | 6   | 39220,39409,39598,39221,39410,39599 | -3.49    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 2.0                              | 1.93                   | 6   | 3198,3373,3548,3199,3374,3549       | -3.5     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 11.12                            | 10.73                  | 6   | 39206,39395,39584,39207,39396,39585 | -3.51    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 2360.55                          | 2276.57                | 6   | 44967,45156,45345,44968,45157,45346 | -3.56    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 1159.61                          | 1118.27                | 6   | 46654,46843,47032,46655,46844,47033 | -3.56    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.68                             | 1.62                   | 6   | 21356,21524,21692,21357,21525,21693 | -3.57    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 19.48                            | 18.78                  | 6   | 7433,7608,7783,7434,7609,7784       | -3.59    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.39                             | 1.34                   | 6   | 1609,1784,1959,1610,1785,1960       | -3.6     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.39                             | 1.34                   | 6   | 10520,10695,10870,10521,10696,10871 | -3.6     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 251518     | 2015.27                          | 1942.11                | 6   | 24520,24688,24856,24521,24689,24857 | -3.63    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.1                              | 1.06                   | 6   | 29749,29952,30155,29750,29953,30156 | -3.64    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 2.47                             | 2.38                   | 6   | 27362,27565,27768,27363,27566,27769 | -3.64    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 5.48                             | 5.28                   | 6   | 20390,20558,20726,20391,20559,20727 | -3.65    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.09                             | 1.05                   | 6   | 26704,26907,27110,26705,26908,27111 | -3.67    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 3.51                             | 3.38                   | 6   | 2687,2862,3037,2688,2863,3038       | -3.7     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.61                             | 1.55                   | 6   | 18332,18500,18668,18333,18501,18669 | -3.73    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 2.14                             | 2.06                   | 6   | 28566,28769,28972,28567,28770,28973 | -3.74    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 61.76                            | 59.44                  | 6   | 40942,41131,41320,40943,41132,41321 | -3.76    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.33                             | 1.28                   | 6   | 559,734,909,560,735,910             | -3.76    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.86                             | 1.79                   | 6   | 30988,31191,31394,30989,31192,31395 | -3.76    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.59                             | 1.53                   | 6   | 29154,29357,29560,29155,29358,29561 | -3.77    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 22.23                            | 21.39                  | 6   | 47158,47347,47536,47159,47348,47537 | -3.78    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 47.9                             | 46.09                  | 6   | 39241,39430,39619,39242,39431,39620 | -3.78    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 65.51                            | 63.03                  | 6   | 13222,13397,13572,13223,13398,13573 | -3.79    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 11.88                            | 11.43                  | 6   | 47144,47333,47522,47145,47334,47523 | -3.79    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.37                             | 2.28                   | 4   | 53955,54144,53956,54145             | -3.8     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 37.62                            | 36.19                  | 6   | 22427,22595,22763,22428,22596,22764 | -3.8     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 8.39                             | 8.07                   | 6   | 34649,34838,35027,34650,34839,35028 | -3.81    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 19.56                            | 18.81                  | 6   | 22924,23092,23260,22925,23093,23261 | -3.83    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.3                              | 1.25                   | 6   | 23365,23533,23701,23366,23534,23702 | -3.85    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.04                             | 1.0                    | 6   | 49923,50112,50301,49924,50113,50302 | -3.85    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.05                             | 1.97                   | 6   | 30400,30603,30806,30401,30604,30807 | -3.9     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 124.36                           | 119.47                 | 6   | 23456,23624,23792,23457,23625,23793 | -3.93    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 5.32                             | 5.11                   | 6   | 35776,35965,36154,35777,35966,36155 | -3.95    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 3.01                             | 2.89                   | 6   | 49384,49573,49762,49385,49574,49763 | -3.99    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 63.56                            | 61.02                  | 6   | 16897,17065,17233,16898,17066,17234 | -4.0     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 11.23                            | 10.78                  | 6   | 23925,24093,24261,23926,24094,24262 | -4.01    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.24                             | 2.15                   | 6   | 13173,13348,13523,13174,13349,13524 | -4.02    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.49                             | 1.43                   | 6   | 36889,37078,37267,36890,37079,37268 | -4.03    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 10.9                             | 10.46                  | 6   | 17373,17541,17709,17374,17542,17710 | -4.04    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 3.21                             | 3.08                   | 6   | 22392,22560,22728,22393,22561,22729 | -4.05    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 6.16                             | 5.91                   | 6   | 10569,10744,10919,10570,10745,10920 | -4.06    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.97                             | 1.89                   | 6   | 15791,15966,16141,15792,15967,16142 | -4.06    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 2.45                             | 2.35                   | 6   | 38030,38219,38408,38031,38220,38409 | -4.08    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.96                             | 1.88                   | 6   | 30379,30582,30785,30380,30583,30786 | -4.08    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 4.15                             | 3.98                   | 6   | 44855,45044,45233,44856,45045,45234 | -4.1     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.22                             | 1.17                   | 6   | 31583,31786,31989,31584,31787,31990 | -4.1     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 2.44                             | 2.34                   | 6   | 42566,42755,42944,42567,42756,42945 | -4.1     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 16.46                            | 15.78                  | 6   | 47151,47340,47529,47152,47341,47530 | -4.13    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 353.01                           | 338.42                 | 6   | 51176,51365,51554,51177,51366,51555 | -4.13    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1827.04                          | 1751.39                | 6   | 8567,8742,8917,8568,8743,8918       | -4.14    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 6.51                             | 6.24                   | 6   | 19886,20054,20222,19887,20055,20223 | -4.15    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 2.17                             | 2.08                   | 6   | 26739,26942,27145,26740,26943,27146 | -4.15    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 12.72                            | 12.19                  | 6   | 49986,50175,50364,49987,50176,50365 | -4.17    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 2.15                             | 2.06                   | 6   | 32220,32423,32626,32221,32424,32627 | -4.19    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 3.82                             | 3.66                   | 6   | 20887,21055,21223,20888,21056,21224 | -4.19    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 6.66                             | 6.38                   | 6   | 44295,44484,44673,44296,44485,44674 | -4.2     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 5.47                             | 5.24                   | 6   | 4794,4969,5144,4795,4970,5145       | -4.2     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1149.85                          | 1101.45                | 6   | 15371,15546,15721,15372,15547,15722 | -4.21    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 40.56                            | 38.85                  | 6   | 34705,34894,35083,34706,34895,35084 | -4.22    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 65.77                            | 62.98                  | 6   | 10597,10772,10947,10598,10773,10948 | -4.24    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.16                             | 1.11                   | 6   | 15238,15413,15588,15239,15414,15589 | -4.31    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.15                             | 1.1                    | 6   | 19830,19998,20166,19831,19999,20167 | -4.35    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 485.33                           | 464.14                 | 6   | 10618,10793,10968,10619,10794,10969 | -4.37    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 75.25                            | 71.95                  | 6   | 35846,36035,36224,35847,36036,36225 | -4.39    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.47                             | 2.36                   | 6   | 4780,4955,5130,4781,4956,5131       | -4.45    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 30.96                            | 29.58                  | 6   | 39234,39423,39612,39235,39424,39613 | -4.46    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 2.01                             | 1.92                   | 6   | 15266,15441,15616,15267,15442,15617 | -4.48    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 2.01                             | 1.92                   | 6   | 49377,49566,49755,49378,49567,49756 | -4.48    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.78                             | 1.7                    | 6   | 27943,28146,28349,27944,28147,28350 | -4.49    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 3.77                             | 3.6                    | 6   | 24415,24583,24751,24416,24584,24752 | -4.51    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.99                             | 1.9                    | 6   | 46542,46731,46920,46543,46732,46921 | -4.52    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.54                             | 1.47                   | 6   | 47669,47858,48047,47670,47859,48048 | -4.55    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 3.29                             | 3.14                   | 6   | 21888,22056,22224,21889,22057,22225 | -4.56    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.63                             | 2.51                   | 6   | 32234,32437,32640,32235,32438,32641 | -4.56    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 36.44                            | 34.77                  | 6   | 15322,15497,15672,15323,15498,15673 | -4.58    |
