+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 132.55                     | 132.77                           | 6   | 17400,17568,17736,17401,17569,17737 | 0.22     | 0.17     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 19.27                      | 19.48                            | 6   | 7432,7607,7782,7433,7608,7783       | 0.21     | 1.09     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.83                       | 2.04                             | 6   | 14222,14397,14572,14223,14398,14573 | 0.21     | 11.48    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.33                       | 1.54                             | 6   | 15776,15951,16126,15777,15952,16127 | 0.21     | 15.79    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.01                       | 1.22                             | 6   | 14712,14887,15062,14713,14888,15063 | 0.21     | 20.79    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 6.56                       | 6.77                             | 6   | 18877,19045,19213,18878,19046,19214 | 0.21     | 3.2      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.09                       | 3.29                             | 6   | 18359,18527,18695,18360,18528,18696 | 0.2      | 6.47     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.19                       | 1.39                             | 6   | 10519,10694,10869,10520,10695,10870 | 0.2      | 16.81    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 3.08                       | 3.28                             | 6   | 18856,19024,19192,18857,19025,19193 | 0.2      | 6.49     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 6.73                       | 6.93                             | 6   | 16350,16525,16700,16351,16526,16701 | 0.2      | 2.97     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.94                       | 1.12                             | 6   | 2630,2805,2980,2631,2806,2981       | 0.18     | 19.15    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.45                       | 2.63                             | 6   | 18345,18513,18681,18346,18514,18682 | 0.18     | 7.35     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 4.69                       | 4.87                             | 6   | 16861,17029,17197,16862,17030,17198 | 0.18     | 3.84     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 6.06                       | 6.23                             | 6   | 11618,11793,11968,11619,11794,11969 | 0.17     | 2.81     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.26                       | 1.43                             | 6   | 15251,15426,15601,15252,15427,15602 | 0.17     | 13.49    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 1.09                       | 1.26                             | 6   | 23861,24029,24197,23862,24030,24198 | 0.17     | 15.6     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.18                       | 2.35                             | 6   | 26745,26948,27151,26746,26949,27152 | 0.17     | 7.8      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.77                       | 1.94                             | 6   | 25506,25709,25912,25507,25710,25913 | 0.17     | 9.6      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.84                       | 2.01                             | 6   | 15265,15440,15615,15266,15441,15616 | 0.17     | 9.24     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 18.1                       | 18.27                            | 6   | 18891,19059,19227,18892,19060,19228 | 0.17     | 0.94     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.02                       | 2.18                             | 6   | 1104,1279,1454,1105,1280,1455       | 0.16     | 7.92     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 4.42                       | 4.58                             | 6   | 24953,25156,25359,24954,25157,25360 | 0.16     | 3.62     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.02                       | 1.18                             | 6   | 3680,3855,4030,3681,3856,4031       | 0.16     | 15.69    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.03                       | 1.19                             | 6   | 11555,11730,11905,11556,11731,11906 | 0.16     | 15.53    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.25                       | 1.41                             | 6   | 16287,16462,16637,16288,16463,16638 | 0.16     | 12.8     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.99                       | 2.15                             | 6   | 26731,26934,27137,26732,26935,27138 | 0.16     | 8.04     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.85                       | 3.01                             | 6   | 19360,19528,19696,19361,19529,19697 | 0.16     | 5.61     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 6.85                       | 7.0                              | 6   | 16868,17036,17204,16869,17037,17205 | 0.15     | 2.19     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.5                        | 1.65                             | 6   | 13683,13858,14033,13684,13859,14034 | 0.15     | 10.0     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.31                       | 1.46                             | 6   | 13144,13319,13494,13145,13320,13495 | 0.15     | 11.45    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 2.74                       | 2.89                             | 6   | 19864,20032,20200,19865,20033,20201 | 0.15     | 5.47     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.68                       | 1.82                             | 6   | 10533,10708,10883,10534,10709,10884 | 0.14     | 8.33     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 2.03                       | 2.17                             | 6   | 26738,26941,27144,26739,26942,27145 | 0.14     | 6.9      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.88                       | 1.02                             | 6   | 25485,25688,25891,25486,25689,25892 | 0.14     | 15.91    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.07                       | 1.21                             | 6   | 16280,16455,16630,16281,16456,16631 | 0.14     | 13.08    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.33                       | 1.47                             | 6   | 24372,24540,24708,24373,24541,24709 | 0.14     | 10.53    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 5.32                       | 5.46                             | 6   | 21901,22069,22237,21902,22070,22238 | 0.14     | 2.63     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 3.43                       | 3.57                             | 6   | 23406,23574,23742,23407,23575,23743 | 0.14     | 4.08     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 2.11                       | 2.24                             | 6   | 21866,22034,22202,21867,22035,22203 | 0.13     | 6.16     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.4                        | 1.53                             | 6   | 25499,25702,25905,25500,25703,25906 | 0.13     | 9.29     |
